"
有寶興業有限公司

回覆模範生

", ,8 人,KeyError,KeyError,桃園市蘆竹區五福一路50巷9號地圖,電力機械器材製造修配,2800萬元
"
雅思股份有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.adfixtures.com/,台中市太平區建功街68號地圖,木竹家飾／裝設品製造／加工、其它相關製造,KeyError
"
噴師傅企業有限公司

回覆模範生

",暫不提供電話 ,20 人,27537976,http://www.car7e7.com/,台北市大安區羅斯福路三段277號3樓地圖,化學原料製造,1600萬元
"
人宇數位科技有限公司

回覆模範生

", ,5 人,53112243,http://www.udt.tw,新北市蘆洲區光復路30巷2號地圖,網路相關,200萬元
"
弘秝科技有限公司

回覆模範生

", ,5 人,53211686,KeyError,新北市林口區文化三路二段211巷69號地圖,通訊機械器材相關,500萬元
"
盛蒼企業有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,食品製造╱加工、飲料店、麵包店／點心烘焙店,KeyError
"
達美樂披薩股份有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.4125252.com.tw,台北市中山區中山北路二段45巷21號3樓地圖,餐廳／餐館,KeyError
"
話題醫美診所

回覆模範生

", ,暫不提供員工人數,39994667,http://wtbeauty.strikingly.com/,新北市中和區德光路36號1樓地圖,診所,KeyError
"
福星電子遊藝場

回覆模範生

", ,50 人,KeyError,KeyError,台北市萬華區西寧南路36號3樓地圖,休閒服務,KeyError
"
霖茂餐飲顧問有限公司

回覆模範生

",暫不提供電話 ,暫不提供員工人數,54085315,http://www.imwaffle.com.tw,台南市永康區中正路543號地圖,餐廳／餐館,KeyError
"
台灣省私立桃園仁愛之家

回覆模範生

", ,250 人,KeyError,http://www.tych.org.tw/,桃園市楊梅區高榮里14鄰梅獅路539巷3號地圖,其它醫療保健相關、護理之家／安養中心,KeyError
"
全球幼兒園

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,桃園市中壢區龍福路163巷19號地圖,學前教育事業、補習班,KeyError
"
儀都專業美髮名店( VIVIAN造型國際髮型 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,桃園市桃園區大同路41號2樓地圖,美容╱美體相關,KeyError
"
太星電業有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.max-star.com.tw,台中市南屯區精科五路33號(台中市精密機械科技創新園區)地圖,家庭電器／設備用品批發,KeyError
"
樂獅英語-永康分校(私立佳音英語短期補習班)

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台南市永康區永正路91~93號地圖,補習班,KeyError
"
法飛斯創意髮型(法飛斯創意沙龍)

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,高雄市楠梓區德祥路152巷9號地圖,美髮相關,KeyError
"
薇緹花園飯店( 薇緹國際開發股份有限公司 )

回覆模範生

", ,60 人,24398199,http://www.wghotel.com.tw/,桃園市桃園區中正路703號地圖,飯店／旅館,KeyError
"
私立伯倫美語短期補習班

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台南市東區東區裕農三街225號2-3樓地圖,補習班,KeyError
"
一生中醫診所

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,新北市板橋區重慶路278之2號1樓地圖,診所,KeyError
"
新北市私立寶安老人長期照護中心(養護型)

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,新北市永和區竹林路73號2樓地圖,護理之家／安養中心,KeyError
"
嘉鄰實業有限公司

回覆模範生

",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,桃園市龜山區文化三路37巷9號2樓地圖,空調╱水機電工程,KeyError
"
永慶不動產台南崇善加盟店_町龍房地產開發有限公司

回覆模範生

", ,10 人,KeyError,https://zh-tw.facebook.com/pages/永慶不動產崇善店/648292251929220,台南市東區崇善路370號地圖,不動產經營／開發,KeyError
"
寰隆餐飲股份有限公司( TOROS鮮切牛排 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市中山區中山北路二段112號2樓之2地圖,餐廳／餐館,KeyError
"
鹿港海鮮總匯

回覆模範生

", ,8 人,KeyError,KeyError,台中市梧棲區永安里港埠路一段112號地圖,餐廳／餐館,KeyError
"
阿寶早午餐(A-bao)

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,桃園市平鎮區延平路一段60號地圖,早餐店,KeyError
"
台北橋黑熊好眠站旅館有限公司( 台北橋黑熊好眠站膠囊旅館|HEYBEAR Capsule Hotel )

回覆模範生

", ,20 人,KeyError,https://heybear-hotel.com,新北市三重區重新路二段1號8樓地圖,飯店／旅館,KeyError
"
統一超商(冬山/壯圍加盟店)( 統一超商 )

回覆模範生

", ,13 人,KeyError,KeyError,宜蘭縣冬山鄉南興村冬山路一段984號1樓地圖,量販流通相關,KeyError
"
八畝田健康蔬食( 八畝田小吃店 )

回覆模範生

", ,暫不提供員工人數,41076622,KeyError,新北市中和區建和里連城路293號地圖,餐廳／餐館,KeyError
"
皇家護理之家

回覆模範生

", ,35 人,KeyError,http://www.royalnursinghome.com.tw/,暫不提供地址,護理之家／安養中心,KeyError
"
小珍珠烘培(巴黎布雷斯特麵包坊)( 小珍珠烘培 )

回覆模範生

", ,6 人,20479439,KeyError,台北市大安區金華街243巷25號地圖,食品什貨零售,KeyError
"
德多屋

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.82581177.com,新北市板橋區雙十路二段225號地圖,麵包店／點心烘焙店,KeyError
"
明品花坊

回覆模範生

", ,暫不提供員工人數,KeyError,https://www.facebook.com/wmpfd,台南市南區灣裡路449號地圖,殯葬服務,KeyError
"
清心福全冷飲店(倉前店)

回覆模範生

", ,10 人,KeyError,KeyError,宜蘭縣羅東鎮倉前路62之1號1樓地圖,餐廳／餐館,KeyError
"
私立建成文理短期補習班.

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,高雄市鳳山區仁愛路61號地圖,補習班,100萬元
"
Mr.May 義式料理( Mr.May )

回覆模範生

", ,暫不提供員工人數,KeyError,https://www.facebook.com/mr-may%e7%be%a9%e5%bc%8f%e6%96%99%e7%90%86-%e4%b8%ad%e5%a3%a2%e5%ba%97-5066,桃園市中壢區環中東路626號地圖,餐廳／餐館,KeyError
"
富士康廣告有限公司

回覆模範生

", ,60 人,KeyError,http://www.fsc-led.com,台中市北區永興街338號14樓地圖,廣告行銷公關,1000萬元
"
臺北市私立嘉霙幼兒園

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市內湖區陽光街116號1樓地圖,學前教育事業,KeyError
"
五花馬國際行銷股份有限公司( 五花馬餐飲集團 )

回覆模範生

", ,500 人,KeyError,http://www.whm.com.tw,台南市新化區全興里竹子腳200號2樓地圖,餐廳／餐館,1億600萬元
"
資達企業有限公司

回覆模範生

", ,8 人,KeyError,KeyError,新北市土城區中央路四段334號地圖,空調╱水機電工程,200萬元
"
銡田沙龍

回覆模範生

", ,4 人,26724091,KeyError,新北市板橋區自由路6號1樓地圖,美髮相關,KeyError
"
家安玻璃工程行

回覆模範生

",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,桃園市龍潭區東龍路256號2樓地圖,玻璃製品相關製造,KeyError
"
醫療財團法人羅許基金會羅東博愛醫院

回覆模範生

", ,1500 人,KeyError,http://ehr.pohai.org.tw/,宜蘭縣羅東鎮南昌街83號地圖,醫院,KeyError
"
敏佑股份有限公司

回覆模範生

", ,10 人,KeyError,http://www.minyou.com.tw,高雄市岡山區大埔二街32巷5之1號地圖,其它金屬相關製造,1000萬元
"
聖本工業有限公司( 聖本、門衛、ymca、黑鳳凰、鷹球牌 )

回覆模範生

", ,10 人,86394453,KeyError,彰化縣鹿港鎮廖厝里鹿和路二段422巷23號地圖,專用生產機械製造修配,KeyError
"
信義牙醫診所

回覆模範生

", ,6 人,KeyError,KeyError,台北市大安區信義路二段142號1樓地圖,診所,200萬元
"
伊甸動物醫院

回覆模範生

", ,48 人,31975408,http://www.eden-vet.com,台北市中山區北安路554巷33號1樓地圖,動物醫院,KeyError
"
騏基室內設計有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.facebook.com/騏基室內設計有限公司-1460658494241800/?ref=page_internal,桃園市桃園區民有五街105號10樓地圖,室內設計,KeyError
"
大裕興國際維修有限公司( 德國歐馬 )

回覆模範生

", ,20 人,KeyError,KeyError,台中市南屯區環中路四段161號地圖,汽機車維修,KeyError
"
樹碼系統家具 藝田空間設計_澳大企業有限公司

回覆模範生

", ,15 人,24706169,KeyError,桃園市中壢區內定八街435號地圖,室內設計,300萬元
"
囍兒產後護理之家

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.sharebliss.tw/,新北市板橋區南雅南路一段8號4樓地圖,護理之家／安養中心,KeyError
"
有巢氏房屋-聯合徵才專區

回覆模範生

",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,台北市大安區不公開地圖,不動產經營／開發,KeyError
"
台灣井野屋股份有限公司( 【master-piece】【Côte&Ciel;】【02deriv.】【also】 )

回覆模範生

", ,20 人,29071502,http://master-piece.com.tw/,台北市大安區忠孝東路四段181巷35弄25號1樓地圖,百貨相關,KeyError
"
太豐觀光交通股份有限公司( 太豐 )

回覆模範生

", ,80 人,KeyError,http://www.t-bus.com.tw/02about01.html,台北市中正區北平東路24號3樓之3地圖,汽車客運,KeyError
"
圓廣創意印刷有限公司( Papier啪皮耶 )

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.rtadv.com,新北市中和區建康路276號5樓地圖,專門設計相關,KeyError
"
希望創造事業股份有限公司-Mr. Wish加盟連鎖總部( Mr. Wish )

回覆模範生

", ,50 人,28664730,http://www.mr-wish.com,台中市西屯區環河路153號地圖,飲料店,KeyError
"
京華城舒壓會館( 京華城美容、spa會館 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市松山區南京東路五段118號1樓地圖,美容╱美體相關,KeyError
"
盛吉房屋(盛吉實業股份有限公司)( 在地最大仲介直營公司 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台中市西屯區工業一路60號/福科路509號/福順路872號(中部科學園區)地圖,不動產經營／開發,100萬元
"
琦美時尚美髮學院

回覆模範生

",暫不提供電話 ,20 人,13789682,KeyError,新北市板橋區陽明街11號1樓地圖,美髮相關,100萬元
"
萬金游食品有限公司

回覆模範生

", ,10 人,54039663,http://www.xns6w518bouj.tw/,新北市板橋區國光路167號地圖,食品什貨零售,100萬元
"
優達健康科技有限公司( 元氣醫生.超級醫生 )

回覆模範生

",暫不提供電話 ,50 人,KeyError,KeyError,暫不提供地址,其它醫療保健相關,580萬元
"
P&C;科學教育中心( 高雄市私立育心短期文理補習班 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,高雄市三民區德山街32號地圖,中學教育事業,KeyError
"
咖食堂商店( 咖食堂 )

回覆模範生

", ,15 人,KeyError,KeyError,台北市中正區八德路一段82巷9弄13號1樓地圖,餐廳／餐館,KeyError
"
高博士國際有限公司

回覆模範生

", ,250 人,KeyError,http://www.dk-shoes.com.tw,新北市板橋區民權路240號地圖,鞋類／布類／服飾品零售,KeyError
"
疾風速遞企業社

回覆模範生

", ,10 人,42508964,http://www.jifengexpress.com,台北市中山區吉林路245號4樓402室地圖,郵政╱快遞服務,23萬元
"
美商盛治生物科技有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市大同區承德路三段230號3樓地圖,生化科技研發,300萬元
"
亞曼達娛樂開發有限公司( 墾丁亞曼達會館 )

回覆模範生

", ,60 人,28293870,http://www.amanda-hotel.com,屏東縣恆春鎮南灣里南灣路330號地圖,飯店／旅館,1億2145萬元
"
Lacuz新泰食餐廳

回覆模範生

",暫不提供電話 ,100 人,KeyError,http://www.lacuz.com.tw,暫不提供地址,餐廳／餐館,KeyError
"
勝營有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,新北市鶯歌區鶯桃路91巷22之4號地圖,空調╱水機電工程,KeyError
"
御兒軒產後護理之家

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.urshine.com.tw/page/index/1.html,台北市松山區南京東路五段108號11樓地圖,護理之家／安養中心,KeyError
"
聚合泰國際資源有限公司( W國際娛樂 )

回覆模範生

", ,10 人,60361132,KeyError,台中市西屯區文心路三段238號4樓地圖,綜合商品批發代理,30萬元
"
社團法人台灣真善美幼兒教育協會( 我們設立托育家園及友善園服務據點，需求人員~具教保員、或保母證照、或醫護人員資格。 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市文山區萬安街97號1樓地圖,學前教育事業,KeyError
"
昇締生技有限公司( LIGHT SPA )

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.lightspatw.com/,嘉義縣水上鄉中正路41號地圖,鞋類／布類／服飾品零售,KeyError
"
美式餐廳

回覆模範生

",暫不提供電話 ,暫不提供員工人數,69581946,KeyError,桃園市桃園區中正路47號2樓之5地圖,餐廳／餐館,KeyError
"
朗德企業有限公司( Gustave & Henri )

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.gustavehenri.com,台北市內湖區金湖路34號1樓地圖,餐廳／餐館、其它餐飲相關,KeyError
"
樂之英文化國際公司

回覆模範生

",暫不提供電話 ,30 人,KeyError,KeyError,暫不提供地址,補習班,500萬元
"
統一超商社鑽門市(多多實業社)

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市士林區中正路639號地圖,百貨相關,KeyError
"
布納咖啡

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,桃園市中壢區新生路89號地圖,飲料店,KeyError
"
龍勝木雕藝品( 龍勝藝品 )

回覆模範生

",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,台北市中正區汀州路二段73號地圖,其它零售業,KeyError
"
中吾國際實業有限公司( 這味兒私房乾拌麵 )

回覆模範生

", ,10 人,43818489,https://www.yamisafe.com,台北市文山區羅斯福路五段125號4樓之1地圖,食品什貨零售,KeyError
"
容齊服飾行

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,鞋類／布類／服飾品批發,KeyError
"
翊兆國際有限公司( Mondada服飾 )

回覆模範生

", ,15 人,KeyError,http://www.mondada.com.tw/,暫不提供地址,鞋類／布類／服飾品零售,50萬元
"
大項企業社

回覆模範生

",暫不提供電話 ,30 人,KeyError,KeyError,新北市板橋區永豐街75巷9號1樓地圖,建物裝修╱裝潢,KeyError
"
佶興工程行( 佶興冷凍空調 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,苗栗縣竹南鎮大厝里9鄰59之10號地圖,空調╱水機電工程、管線╱管道工程相關、建築工程,KeyError
"
方舟旅店股份有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.arkhotel.com.tw/,台北市中正區信義路二段255號1樓地圖,飯店／旅館,2400萬元
"
敦昌有限公司



", ,暫不提供員工人數,KeyError,KeyError,台中市烏日區溪福路359號地圖,印刷,KeyError
"
駿英有限公司( 廣告設計 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市大同區重慶北路三段9巷3號地圖,專門設計相關,KeyError
"
披薩客外送專賣店

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,基隆市七堵區明德一路352號地圖,餐廳／餐館,KeyError
"
葵谷科技實業有限公司( 通訊產品的設計、研發與製造，為客戶提供優質的 ODM 服務 )

回覆模範生

",暫不提供電話 ,20 人,22308566,http://www.ftimetech.com,新北市中和區建康路6號2樓地圖,被動電子元件製造,500萬元
"
樂神電子股份有限公司( Laxan )

回覆模範生

", ,暫不提供員工人數,KeyError,http://www.laxan.com.tw,新北市五股區新北產業園區五工路117號(新北產業園區)地圖,被動電子元件製造,KeyError
"
嘉聯科技股份有限公司

回覆模範生

", ,20 人,KeyError,http://www.dboem.com,新北市板橋區觀光街56之5號5樓地圖,多媒體相關,1510萬元
"
成運彩卷行

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,其它零售業,KeyError
"
台灣天田米亞基股份有限公司

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市中山區德惠街9號2樓之5地圖,國際貿易,KeyError
"
大砌空間規劃設計有限公司

回覆模範生

", ,5 人,KeyError,http://touch-space.com/,台中市西區台灣大道二段300號9樓之3地圖,室內設計,100萬元
"
翠峰湖興業有限公司

回覆模範生

", ,10 人,53222473,KeyError,新北市中和區和城路一段527號地圖,家庭電器／設備用品批發,100萬元
"
S&D;咖啡(學成店)

回覆模範生

", ,8 人,KeyError,http://single-double.com/,新北市土城區學成路33巷2號地圖,飲料店,KeyError
"
逸仙藥師藥局

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市文山區興隆路二段218之1號1樓地圖,藥局,KeyError
"
優佳力實業有限公司

回覆模範生

", ,6 人,70614298,KeyError,台中市烏日區光明路331號地圖,專用生產機械製造修配,380萬元
"
新濟州韓式小吃有限公司.( 濟州豆腐鍋之家 )

回覆模範生

", ,暫不提供員工人數,KeyError,KeyError,台北市大安區敦化南路一段190巷55號1樓地圖,餐廳／餐館,KeyError
"
麗都唯客樂飯店有限公司

回覆率特優

", ,40 人,84746926,http://www.rido.com.tw,台北市大安區信義路三段11號1樓地圖,飯店／旅館,5000萬元
"
冠軍企業管理顧問有限公司.

回覆率特優

", ,暫不提供員工人數,25195636,KeyError,台中市中區三民路二段74巷1號7樓之1地圖,其它金融╱輔助,KeyError
"
威傑士國際開發有限公司(美髮,髮型,髮品)

回覆率特優

", ,90 人,KeyError,http://www.wajass.com.tw,新北市中和區板南路659號3樓地圖,美髮相關,2500萬元
"
杜拜夢幻汽車旅館/函館汽車旅館

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.ksdubaimotel.com.tw/,高雄市苓雅區武廟路215號地圖,飯店／旅館,KeyError
"
中園計程汽車股份有限公司( 大文山衛星派遣車隊 )

回覆率特優

", ,500 人,KeyError,KeyError,桃園市桃園區介新街79號地圖,汽車客運,KeyError
"
允成機電科技股份有限公司( 藝墅家 )

回覆率特優

", ,暫不提供員工人數,45092996,http://www.yuncheng188.tw/,桃園市中壢區民權路三段75巷410號地圖,通用機械設備製造修配,KeyError
"
建利環保顧問股份有限公司

回覆率特優

", ,60 人,KeyError,http://www.kelee.com.tw,高雄市前鎮區新衙路288之8號6樓之2地圖,環境衛生／污染防治相關,3000萬元
"
嘉賢鮮魚行

回覆率特優

", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,農／畜／水產品批發,KeyError
"
蔡牙醫診所(板橋)

回覆率特優

", ,暫不提供員工人數,KeyError,https://zh-tw.facebook.com/pages/蔡牙醫/492912807391178,新北市板橋區南雅南路一段23號1樓地圖,診所,KeyError
"
九乘九文具專家(商証股份有限公司)( 9*9 )

回覆率特優

", ,300 人,KeyError,http://www.9x9.com.tw,高雄市前金區中山二路505號10樓地圖,其它零售業,KeyError
"
50嵐博愛北平店(豐霈綠茶專賣店)

回覆率特優

",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,高雄市三民區博愛一路310號地圖,飲料店,KeyError
"
東尼運動用品有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,https://www.facebook.com/tonysbadminton,暫不提供地址,運動服務、百貨相關,KeyError
"
叡德餐飲有限公司

回覆率特優

", ,120 人,53415984,KeyError,新北市新莊區中正路217號2樓地圖,餐廳／餐館,KeyError
"
盛楊通信有限公司

回覆率特優

", ,100 人,KeyError,KeyError,桃園市中壢區金陵路26號地圖,電信相關,KeyError
"
捷騰工程企業有限公司

回覆率特優

", ,9 人,KeyError,KeyError,台中市西屯區中康街215巷22號地圖,管線╱管道工程相關,200萬元
"
田嘉企業股份有限公司( TENCHA GROUP (KAYSHIN) )

回覆率特優

",暫不提供電話 ,100 人,KeyError,KeyError,台北市內湖區瑞光路316巷58號2樓(台北內湖科技園區)地圖,國際貿易,KeyError
"
利邦股份有限公司

回覆率特優

", ,50 人,KeyError,http://www.metr.com.tw,台北市內湖區內湖路一段244號2樓之1地圖,空調╱水機電工程,3600萬元
"
振馨醫療器材有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.jengshin.com,台北市北投區振興街21號地圖,其它醫療保健相關,KeyError
"
台灣房屋仲介股份有限公司(買屋知識家股份有限公司)

回覆率特優

", ,160 人,KeyError,http://www.twhg.com.tw,台北市內湖區內湖路一段246號2樓地圖,不動產經營／開發,8000萬元
"
永漢開發股份有限公司( 永漢高爾夫俱樂部 )

回覆率特優

", ,85 人,KeyError,http://www.qgolf.com.tw/,桃園市蘆竹區南山北路一段300號地圖,休閒服務,1億2000萬元
"
協利雷射工業股份有限公司

回覆率特優

", ,40 人,KeyError,KeyError,新北市樹林區中正路253巷6號地圖,其它金屬相關製造,KeyError
"
澠井川日式串燒居酒屋

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.sjctaiwan.com,台北市士林區文林路312號地圖,餐廳／餐館,KeyError
"
其毅工業有限公司

回覆率特優

", ,暫不提供員工人數,96910294,KeyError,台中市大里區國光路一段159巷4號地圖,專用生產機械製造修配,500萬元
"
台灣造花(台造貿易有限公司 )

回覆率特優

", ,暫不提供員工人數,86305987,http://ttflower.com.tw/,台北市內湖區新湖三路15號地圖,國際貿易,KeyError
"
祥銨實業有限公司

回覆率特優

", ,暫不提供員工人數,KeyError,http://www.yamiya.com.tw,台中市北屯區大連路一段42號1樓地圖,鞋類／布類／服飾品批發、綜合商品批發代理、鞋類／布類／服飾品零售,KeyError
"
住商不動產(加盟店聯合徵才) (新北市區)( (新北市區) )

回覆率特優

",暫不提供電話 ,3000 人,KeyError,KeyError,暫不提供地址,不動產經營／開發,1億8600萬元
"
富澄御坊股份有限公司( 億長御坊 )

回覆率特優

", ,80 人,KeyError,http://www.ycyf.com.tw/index.php,新北市土城區中華路一段56巷13號地圖,餐廳／餐館、其它餐飲相關、食品什貨零售,2000萬元
"
亞諾士國際股份有限公司

回覆率特優

", ,20 人,KeyError,KeyError,台中市豐原區鎌村路39巷51弄8號地圖,檢測技術服務,KeyError
"
台慶不動產_鳳山光復加盟店( 台慶不動產 )

回覆率優良

", ,暫不提供員工人數,54631567,https://shop.yungching.com.tw/077407179,高雄市鳳山區光復路一段2號地圖,不動產經營／開發,KeyError
"
21世紀不動產台灣區總部(二十一世紀不動產股份有限公司)

回覆率優良

",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.century21.com.tw/,桃園市蘆竹區南崁路一段83號16樓地圖,不動產經營／開發,KeyError
"
21世紀百貨賣場(瑞晉商行)

回覆率優良

", ,暫不提供員工人數,KeyError,KeyError,高雄市三民區天祥一路117號地圖,百貨相關,KeyError
"
好咖餐飲企業社( Gooca咕咖 )



", ,6 人,41376917,http://www.facebook.com/gooca.eat?ref=b,新北市永和區秀朗路一段233號地圖,餐廳／餐館,KeyError
"
福爾摩沙酒店聯盟( FORMOSA HOTEL ALLIANCE )



", ,20 人,KeyError,http://www.fmhotel.com.tw/,台中市中區建國路173號(近火車站)地圖,飯店／旅館,KeyError
"
廚房有雞餐廳(羿品生有限公司)



", ,60 人,KeyError,http://www.ck288.com.tw/main/index.aspx,台南市東區中華東路三段199號地圖,餐廳／餐館,KeyError
"
鼎掄實業有限公司



", ,暫不提供員工人數,KeyError,https://www.dinglun.com.tw/,新北市新店區三民路84巷15號1樓地圖,其它電子零組件相關,KeyError
"
(台灣資訊休閒產業聯盟)華鴻資訊休閒社



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,網路相關,KeyError
"
徠徠企業有限公司



", ,暫不提供員工人數,KeyError,http://www.lailaiups.com.tw/,台中市北屯區北屯路366號17樓之2地圖,自動控制相關,KeyError
"
WINNACE INC



",暫不提供電話 ,暫不提供員工人數,KeyError,https://www.winance.ph/,"東南亞菲律賓UNIT 1112 CITYLAND 10 TOWER 1H.V. DELA COSTA ST., SALCEDO VILLAGE, MAKATI CITY地圖",遊戲電玩,KeyError
"
平安保全股份有限公司



", ,300 人,24692398,KeyError,新北市樹林區保安街二段6之9號地圖,保全樓管相關,4000萬元
"
東森房屋彰化家樂福加盟店( 東森房屋 )



", ,暫不提供員工人數,KeyError,http://store.etwarm.com.tw/new_town/style9/index.php?storeid=a1018,彰化縣彰化市永安街436號地圖,不動產經營／開發,KeyError
"
一承企業有限公司



", ,暫不提供員工人數,KeyError,KeyError,高雄市小港區店中路54號地圖,空調╱水機電工程,KeyError
"
台中一中時尚商旅有限公司



", ,30 人,KeyError,http://www.t-onehotel.com.tw/,台中市北區雙十路二段92號 7至11樓地圖,飯店／旅館,2500萬元
"
823生鮮超市(台南民權店)



", ,10 人,KeyError,KeyError,台南市歸仁區民權南路34號地圖,百貨相關,60萬元
"
久我山實業股份有限公司



", ,暫不提供員工人數,KeyError,http://www.953.com.tw,新北市樹林區東興街47號地圖,休閒服務,5200萬元
"
社團法人台灣汗得文化協會( 汗得學社 )



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.hand.org.tw/habs,台北市萬華區青年路65號2樓地圖,其它教育服務業,KeyError
"
隆順集團(順億鮪魚)( 隆順漁業、順億超低溫冷凍、順億鮪魚專賣店 )



", ,2000 人,KeyError,http://www.lungsoon.com/,高雄市前鎮區漁港南一路39號地圖,漁獲／水產／養殖相關,18億元
"
富鼎餐飲有限公司



", ,10 人,KeyError,https://zh-tw.facebook.com/富鼎砂鍋粥-286657821500353/,新北市新莊區新泰路195號地圖,餐廳／餐館,200萬元
"
溫莎堡美容會館



", ,暫不提供員工人數,KeyError,http://www.windsorburg.com.tw/,高雄市鳳山區建國路三段160號地圖,美容╱美體相關,KeyError
"
雙宸廣告工程有限公司(刊期已經結束)



",KeyError,暫不提供員工人數,KeyError,KeyError,屏東縣屏東市勝利路117之2號地圖,建物裝修╱裝潢,KeyError
"
蘭陽營造有限公司(刊期已經結束)



",KeyError,暫不提供員工人數,KeyError,KeyError,暫不提供地址,土木工程,KeyError
"
高安電檢股份有限公司



", ,19 人,KeyError,http://www.kaoann.com.tw/,新北市泰山區泰林路三段170之2號地圖,電力機械器材製造修配,1600萬元
"
三本診所



", ,暫不提供員工人數,KeyError,http://ttc.3tnet.com.tw,台北市信義區松隆路327號6樓地圖,診所,2億元
"
東村建設股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,新北市三重區碧華街113號2樓地圖,土木工程,1億元
"
旭煬科技股份有限公司



", ,暫不提供員工人數,KeyError,http://www.syu-yang.com.tw,高雄市岡山區頂潭路226號地圖,自動控制相關,300萬元
"
祐尚特有限公司



", ,暫不提供員工人數,KeyError,http://yosat.com/tw/company.html,新北市淡水區水源街二段172巷6號地圖,其它印刷相關,KeyError
"
金龍永盛旅行社股份有限公司(金龍旅遊)



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.dragontr.com.tw,台北市松山區復興北路167號13樓地圖,旅遊服務,KeyError
"
威致鋼鐵工業股份有限公司



", ,300 人,KeyError,http://www.weichih.com.tw/,台南市官田區南廓村123號地圖,金屬結構／建築組件製造,26億5000萬元
"
安拓事業有限公司( medpex )



", ,暫不提供員工人數,16368397,http://www.medpex.com.tw,台中市西區精誠十六街39號5樓之2地圖,醫療器材製造、醫療器材批發、醫療器材零售業,KeyError
"
微鑽石線材設備有限公司



",暫不提供電話 ,75 人,KeyError,http://www.mdwec.com/talent/index.html,新北市三重區清和里福德南路45號地圖,其它非金屬礦物製品製造,6000萬元
"
匯豐汽車股份有限公司(總公司)



",暫不提供電話 ,2870 人,KeyError,http://www.30888.com.tw,台北市南港區成功路一段36巷20號5樓地圖,汽車／零件製造,32億元
"
健伸科技股份有限公司



", ,50 人,KeyError,http://www.jubilant.com.tw,台北市內湖區洲子街79之1號4樓(台北內湖科技園區)地圖,生化科技研發,KeyError
"
德淮半導體有限公司(株式會社 Imaging Device Technologies Corp )



", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,半導體製造,KeyError
