group,string,score,dataId,idG
group128,boot Duesseldorf http://www.boat-duesseldorf.com/,0.968999604,3366,1
group129,Vivanti http://www.vivanti-messe.de/,1,130,0
group129,Vivanti http://www.vivanti-messe.de/,1,3367,1
group130,"Miyagi, Sendai Housing Reform Fair 2017 http://www.the-reform.co.jp/",1,131,0
group130,"Miyagi, Sendai Housing Reform Fair 2018 http://www.the-reform.co.jp/",0.9898205007,3364,1
group131,"SIGEP 2017 - International Exhibtion for the Artisan Production of Gelato, Pastry, Confectionery and Bakery(SIGEP) http://www.sigep.it",1,132,0
group131,"SIGEP 2018 - 39th International Trade Show of Artisan Gelato, Pastry, Bakery and the Coffee World http://www.sigep.it",0.7983531184,3365,1
group132,INTERFILIERE Paris(INTERFILIERE) http://www.interfiliere.com/,1,133,0
group132,INTERFILIERE Paris http://www.interfiliere.com/,0.993547616,1783,0
group132,INTERFILIERE New York http://www.interfiliere.com/,0.8713152627,2452,0
group132,Interfiliere Shanghai http://www.interfiliere.com/,0.9269272986,2592,0
group133,Expohogar http://www.expohogar.com/,1,134,0
group133,Expohogar http://www.expohogar.com/,1,2146,0
group134,29th Internationale Kulturboerse Freiburg 2017(IKF) http://www.kulturboerse-freiburg.de/,1,135,0
group134,IKF - 30.Internationale Kulturboerse Freiburg 2018 http://www.kulturboerse-freiburg.de/,0.913493877,3368,1
group135,INTERSEC 2017 http://www.intersecexpo.com/,1,136,0
group135,INTERSEC 2018 http://www.intersecexpo.com/,0.965786622,3372,1
group136,Las Vegas Market http://www.lasvegasmarket.com/,1,137,0
group136,Las Vegas Market http://www.lasvegasmarket.com/,1,3441,1
group137,Scotland's Trade Fair Spring http://www.scotlandstradefairs.co.uk/spring/,1,138,0
group137,Scotland's Trade Fair Autumn http://www.scotlandstradefairs.co.uk/autumn/,0.6581310581,2280,0
group137,Scotland's Trade Fair Spring http://www.scotlandstradefairs.co.uk/spring/,1,3371,1
group138,Scotland's Speciality Food Show http://www.scotlandsspecialityfoodshow.com/,1,139,0
group138,Scotland's Speciality Food Show http://www.scotlandsspecialityfoodshow.com/,1,3370,1
group139,Winter Fancy Food Show http://www.specialtyfood.com/,1,140,0
group139,Summer Fancy Food Show 2017 https://www.specialtyfood.com/,0.7378264245,1688,0
group139,Winter Fancy Food Show http://www.specialtyfood.com/,1,3369,1
group139,Summer Fancy Food Show 2018 https://www.specialtyfood.com/,0.7329464268,4592,1
group140,Texworld USA http://texworldusa.us.messefrankfurt.com/,1,141,0
group140,Texworld USA http://texworldusa.us.messefrankfurt.com/,1,3373,1
group140,Texworld Paris http://www.texworld.messefrankfurt.com,0.543446314,3555,1
group141,Hospitality Show 2017 http://www.hospitalityshow.co.uk,1,142,0
group142,COSME TOKYO 2017 - 5th INT'L COSMETICS TRADE FAIR (COSME TOKYO) http://www.cosmetokyo.jp/,1,143,0
group142,COSME Tech 2017 - 7th INT'L COSMETICS DEVELOPMENT EXPO(COSME Tech) http://www.cosme-i.jp/,0.6786415352,146,0
group142,COSME Tech 2018 - 8th INT'L COSMETICS DEVELOPMENT EXPO http://www.cosme-i.jp/,0.6719679209,3420,1
group142,COSME TOKYO 2018 - 6th INT'L COSMETICS TRADE FAIR http://www.cosmetokyo.jp/,0.8505517749,3421,1
group143,28th INTERNATIONAL JEWELLERY TOKYO(IJT 2017) http://www.ijt.jp/,1,144,0
group143,International Jewellery Tokyo Autumn http://www.ijt-aki.jp,0.7101404735,2821,0
group143,29th INTERNATIONAL JEWELLERY TOKYO(IJT 2018) http://www.ijt.jp/,0.8631355687,3413,1
group143,International Jewellery Tokyo Autumn http://www.ijt-aki.jp,0.7101404735,4867,1
group144,5th GIRLS JEWELLERY TOKYO http://www.girls-jewel.jp/,1,145,0
group144,6th GIRLS JEWELLERY TOKYO http://www.girls-jewel.jp/,0.9326667433,3412,1
group145,COSME TOKYO 2017 - 5th INT'L COSMETICS TRADE FAIR (COSME TOKYO) http://www.cosmetokyo.jp/,0.6786415352,143,0
group145,COSME Tech 2017 - 7th INT'L COSMETICS DEVELOPMENT EXPO(COSME Tech) http://www.cosme-i.jp/,1,146,0
group145,COSME Tech 2018 - 8th INT'L COSMETICS DEVELOPMENT EXPO http://www.cosme-i.jp/,0.9217159025,3420,1
group145,COSME TOKYO 2018 - 6th INT'L COSMETICS TRADE FAIR http://www.cosmetokyo.jp/,0.5310605491,3421,1
group146,8th Doors & Windows Technology International Exhibition(Do-Win Tech 2017) http://www.titexgroup.com,1,147,0
group146,9th Doors & Windows Technology International Exhibition(Do-Win Tech 2018) http://www.titexgroup.com,0.9189427418,3485,1
group147,MAN PARIS(MAN) http://www.man-woman.co/,0.9274567994,111,0
group147,MAN NEW YORK(MAN) http://www.man-woman.co/,1,148,0
group147,WOMAN - WOMAN NEW YORK http://www.man-woman.co/,0.6512620967,422,0
group147,WOMAN PARIS AW17 http://www.man-woman.co/,0.5883744454,550,0
group147,MAN NEW YORK SS18 http://manwomanshows.com/,0.5837560858,1825,0
group148,Capsule - Capsule Paris Men's http://capsuleshow.com/,0.8743622856,113,0
group148,Capsule - Capsule New York Men's http://capsuleshow.com/,1,149,0
group148,Capsule - Capsule New York Women's RTW http://capsuleshow.com/,0.798445365,440,0
group148,Capsule - Capsule Paris Women's http://capsuleshow.com/,0.7320575818,527,0
group148,Capsule - Capsule Paris Men's http://capsuleshow.com/,0.8743622856,1682,0
group148,Capsule - Capsule New York Men's http://capsuleshow.com/,1,1819,0
group148,Capsule - Capsule New York Women's RTW http://capsuleshow.com/,0.798445365,2274,0
group148,Capsule - Capsule New York Women's RTW A/W 2018 http://capsuleshow.com/,0.792651414,3674,1
group149,International Promotional Gift (PROMOGIFT) http://www.ifema.es/promogift_01/,1,150,0
group149,PROMOGIFT - International Promotional Gift Trade Fair http://www.ifema.es/promogift_01/,0.9652465668,3387,1
group150,IPM ESSEN http://www.ipm-essen.de/,1,151,0
group150,Essen Motor Show http://www.essen-motorshow.de/,0.5349251843,3190,0
group150,IPM ESSEN http://www.ipm-essen.de/,1,3379,1
group151,LEARNTEC 2017 http://www.learntec.de/,1,152,0
group151,LEARNTEC 2018 http://www.learntec.de/,0.9831498933,3452,1
group152,18th Specialized Exhibition of Construction Materials(OCM2017) http://www.osmexpo.com/,1,153,0
group152,OCM2018 - 19th Specialized Exhibition of Construction Materials http://www.osmexpo.com/,0.6370265465,3384,1
group153,20th International Trade Fair Plastics and Rubber(interplastica 2017) http://www.interplastica.de,1,154,0
group153,interplastica 2018 - 21st International Trade Fair Plastics and Rubber http://www.interplastica.de,0.9133159894,3385,1
group154,"25th International Trade Fair for Processing, Packaging and Printing(UPAKOVKA / UPAK ITALIA 2017) http://upakovka.messe-duesseldorf.de/",1,155,0
group154,UPAKOVKA 2017 - International Trade Fair of Equipment and Materials for Packing http://upakovka.ua/,0.5473802185,2185,0
group154,upakovka 2018 - Processing & Packaging http://upakovka.messe-duesseldorf.de/,0.7748597529,3386,1
group155,Colombiatex of the Americas 2017(Colombiatex) http://www.colombiatex.com,1,156,0
group155,Colombiatex of the Americas 2018 http://www.colombiatex.com,0.9766365636,3389,1
group156,"LEATHER AND SHOES 2017 - 33 International Specialized Exhibition of Shoes, Leather and Fur http://artexpo.ua",1,157,0
group156,EXPO SHOES 2017 '1 - 24th International Specialized Exhibition of Shoes and Accessories http://artexpo.ua/,0.6690126058,906,0
group156,27th International Exhibition on Shoes & Leather Industry(SHOES & LEATHER GUANGZHOU 2017) http://www.shoesleather-guangzhou.com/,0.5454475878,1458,0
group156,"LEATHER AND SHOES 2018 '1 - 35 International Specialized Exhibition of Shoes, Leather and Fur http://artexpo.ua",0.8846618797,3383,1
group156,4th Morocco International Leather & Shoes Fair(Morocco Leather & Shoes) http://www.moroccoleathershoes.com,0.501553071,4026,1
group156,EXPO SHOES 2018 '1 - 26th International Specialized Exhibition of Shoes and Accessories http://artexpo.ua/,0.6576169655,4055,1
group157,Northwest Agricultural Show(2017 N.W. Ag Show) http://www.nwagshow.com,1,158,0
group157,Northwest Agricultural Show(2018 N.W. Ag Show) http://www.nwagshow.com,0.9830396023,3454,1
group158,Liberty Fairs New York http://libertyfairs.com,1,159,0
group158,Liberty Fairs Las Vegas http://libertyfairs.com,0.6758836965,391,0
group158,Liberty Fairs New York http://libertyfairs.com,1,1820,0
group158,Liberty Fairs Las Vegas http://libertyfairs.com,0.6758836965,1939,0
group159,AGROmashEXPO http://www.agromashexpo.hu/,1,160,0
group159,AGROmashEXPO http://www.agromashexpo.hu/,1,3418,1
group160,Bett 2017 http://www.bettshow.com/,1,161,0
group160,Bett 2018 http://www.bettshow.com/,0.965786622,3419,1
group161,28th The Autumn Fair 2017 http://www.theautumnfair.com/,1,162,0
group161,The Autumn Fair 2018 http://www.theautumnfair.com/,0.8310058251,3425,1
group162,Medi-Care Foods Expo 2017 http://www.medicarefoods.com/,1,163,0
group162,Medi-Care Service Expo 2017 http://www.medicarefoods.com/mcs/,0.6703980339,165,0
group163,Integrated Medicine Exhibition & Conference http://www.togo-iryo.jp/,1,164,0
group164,Medi-Care Foods Expo 2017 http://www.medicarefoods.com/,0.6703980339,163,0
group164,Medi-Care Service Expo 2017 http://www.medicarefoods.com/mcs/,1,165,0
group165,Trade Fair for Electricity and Information Networks (Verkosto) http://www.verkostomessut.fi/,1,166,0
group166,Pitti Filati 80 http://www.pittimmagine.com/en/corporate/fairs/filati.html,1,167,0
group166,Pitti Immagine Filati 82 http://www.pittimmagine.com/en/corporate/fairs/filati.html,0.8331796866,3393,1
group167,PrintDoors2017 http://www.kobundo.co.jp/event/printdoors2017/info_pd2017.html,1,168,0
group168,New York Boat Show http://www.nyboatshow.com,1,169,0
group168,New York Boat Show http://www.nyboatshow.com,1,3396,1
group169,PGA 2017 Merchandise Show(PGA) http://www.pgamerchandiseshow.com,1,170,0
group169,China Golf - PGA Merchandise Show http://www.chinagolfshow.com,0.6103901189,730,0
group169,PGA - 2018 PGA Merchandise Show http://www.pgamerchandiseshow.com,0.9870244126,3395,1
group169,China Golf - PGA Merchandise Show http://www.chinagolfshow.com,0.6103901189,4226,1
group170,FESPO 2017 http://www.fespo.ch,1,171,0
group170,FESPO 2018 http://www.fespo.ch,0.9844588043,3434,1
group171,18th Indian Metal-cutting Machine Tool Exhibition with International Participation(IMTEX  2017) http://www.imtex.in/,1,172,0
group172,Surf Expo http://www.surfexpo.com,1,173,0
group172,Surf Expo http://www.surfexpo.com,1,2113,0
group173,NADA Convention & Expo 2017(NADA 100) http://convention.nada.org/,1,174,0
group174,artgeneve 2017 http://artgeneve.ch/,1,175,0
group174,artgeneve 2018 http://artgeneve.ch/,0.984391366,3480,1
group175,Salao MotoBrasil http://www.salaobikeshow.com.br,1,176,0
group176,Arte Fiera 2017 http://www.artefiera.bolognafiere.it/,1,177,0
group176,Arte Fiera 2018 http://www.artefiera.bolognafiere.it/,0.9823063074,3483,1
group177,Christmasworld http://www.christmasworld.messefrankfurt.com/,1,178,0
group177,Christmasworld http://www.christmasworld.messefrankfurt.com/,1,3436,1
group178,HOMI Milano - THE NEW MACEF(HOMI) http://www.homimilano.com/en/participate,1,179,0
group178,HOMI Milano - THE NEW MACEF http://www.homimilano.com/en/participate,0.9512753554,2269,0
group178,HOMI Milano - THE NEW MACEF(HOMI) http://www.homimilano.com/en/participate,1,3437,1
group179,Jewelers International Showcase (JIS)(JIS Fort Lauderdale January 2017) http://www.jisshow.com,1,180,0
group179,JIS April 2017 - Jewelers International Showcase http://www.jisshow.com,0.7180866668,983,0
group179,JIS Miami October Show - Jewelers International Showcase http://www.jisshow.com,0.6308130709,2572,0
group179,JIS April 2018 - Jewelers International Showcase http://www.jisshow.com,0.7058561212,4159,1
group180,Pakistan Mega Leather Show 2017(PMLS 2017) http://www.pakistantanners.org/,1,181,0
group181,Edmonton Renovation Show http://www.edmontonrenoshow.com/,1,182,0
group182,Creativeworld http://creativeworld.messefrankfurt.com,1,183,0
group182,Creativeworld http://creativeworld.messefrankfurt.com,1,3439,1
group183,Paperworld 2017 http://paperworld.messefrankfurt.com/,1,184,0
group183,Paperworld Middle East 2017 http://paperworldme.com,0.528115983,662,0
group183,Paperworld 2018 http://paperworld.messefrankfurt.com/,0.9812371117,3440,1
group183,Paperworld Middle East 2018 http://paperworldme.com,0.508984213,3709,1
group184,INTERNATIONAL TRADE SHOW FOR OPTICS & DESIGN(opti 2017) http://www.opti.de,1,185,0
group184,opti 2018 - INTERNATIONAL TRADE SHOW FOR OPTICS & DESIGN http://www.opti.de,0.9877441263,3296,1
group185,Windy City Gift Show http://www.windycitygiftshow.com/205/windy-city-gift-show-home.htm,1,186,0
group186,SPIE BiOS Expo 2017 http://spie.org/x23679.xml,1,187,0
group186,SPIE Photonics West 2017 Exhibition http://spie.org/photonics-west-exhibition.xml,0.5649953653,198,0
group186,SPIE Defense + Commercial Sensing Expo 2017 http://spie.org/SPIE-DCS-EXPO,0.6098507789,995,0
group186,SPIE BiOS Expo 2018 http://spie.org/conferences-and-exhibitions/photonics-west/bios-expo,0.671120703,3438,1
group186,SPIE Defense + Commercial Sensing Expo 2018 http://spie.org/,0.5625402602,4161,1
group187,International Sweets and Biscuits Fair(ISM) http://www.ism-cologne.de/,1,188,0
group187,ISM 2018 - The world's largest trade fair for sweets and snacks http://www.ism-cologne.de/,0.7551871833,3444,1
group188,international supplier fair for the sweets and snacks industry(ProSweets Cologne) http://www.prosweets.de/,1,189,0
group188,ProSweets Cologne - international supplier fair for the sweets and snacks industry http://www.prosweets.de/,1,3445,1
group189,By Hand Canada's Artisan Gift Show(BY HAND) http://www.byhand.ca/,1,190,0
group189,By Hand Canada's Artisan Gift Show http://www.byhand.ca/,0.9439645498,3443,1
group190,Spring 2017 Toronto Gift Fair https://www.cangift.org/toronto-gift-fair/en/,1,191,0
group190,Spring 2018 Toronto Gift Fair https://www.cangift.org/toronto-gift-fair/,0.9761672172,3446,1
group190,Toronto Gift Fair Fall 2018 https://www.cangift.org/toronto-gift-fair/en/,0.9168240086,4660,1
group191,Arab Health 2017 http://www.arabhealthonline.com/,1,192,0
group191,Arab Health 2018 http://www.arabhealthonline.com/,0.9713464476,3447,1
group192,Cybertech 2017 http://www.cybertechisrael.com/,1,193,0
group192,Cybertech 2018 http://www.cybertechisrael.com/,0.965786622,3448,1
group193,Automechanika Jeddah 2017 http://automechanikajeddah.com,1,194,0
group194,The 22nd International Industrial Trade Fair MVC: Cereals - Mixed Feed - Veterinary - 2017(MVC) http://www.expohleb.breadbusiness.ru/,1,195,0
group194,MVC: Cereals - Mixed Feed - Veterinary 2018 http://www.expohleb.breadbusiness.ru/,0.8818576403,3453,1
group195,International Production & Processing Expo(IPPE) http://www.ippexpo.org/,1,196,0
group195,IPPE - International Production & Processing Expo http://www.ippexpo.org/,1,3450,1
group196,EVENT JAPAN 2017 http://www.intercross-com.co.jp/event-japan/,1,197,0
group196,EVENT JAPAN 2018 http://www.intercross-com.co.jp/event-japan/,0.9824374515,3380,1
group197,SPIE BiOS Expo 2017 http://spie.org/x23679.xml,0.5649953653,187,0
group197,SPIE Photonics West 2017 Exhibition http://spie.org/photonics-west-exhibition.xml,1,198,0
group197,SPIE Optics + Photonics Exhibition 2017 http://spie.org/optics-photonics-exhibit,0.6575747271,1912,0
group197,SPIE BiOS Expo 2018 http://spie.org/conferences-and-exhibitions/photonics-west/bios-expo,0.573902121,3438,1
group198,FAIRS OF TASTES http://www.gast.si,1,199,0
group198,FAIRS OF TASTES http://www.gast.si,1,3464,1
group199,Milano Unica http://www.milanounica.it,1,200,0
group199,Milano Unica http://www.milanounica.it,1,1792,0
group199,Milano Unica http://www.milanounica.it,1,3509,1
group200,Spielwarenmesse 2017 http://www.spielwarenmesse.de/,1,201,0
group200,Spielwarenmesse 2018 http://www.spielwarenmesse.de/,0.9831498933,3469,1
group201,JAPAN INTERNATIONAL FRANCHISE SHOW 2017(FC2017) http://www.fcshow.jp/,1,202,0
group202,JUNWEX ST-PETERSBURG 2017 (XXIV International Jewellery Exhibition)(JUNWEX) http://eng.rjexpert.ru/,1,203,0
group202,JUNWEX ST.PETERSBURG 2017 - XXIV International Jewellery Exhibition http://eng.rjexpert.ru/,0.9533896077,207,0
group202,JUNWEX ST.PETERSBURG 2018 - XXIV International Jewellery Exhibition http://eng.rjexpert.ru/,0.9425436217,3471,1
group203,Technical Show Yokohama 2017 (38th Industrial Technology Exhibition) http://www.tech-yokohama.jp/,1,204,0
group203,Technical Show Yokohama 2018 (39th Industrial and technological trade fair) http://www.tech-yokohama.jp/,0.7322211166,3517,1
group204,Fastfood & Cafe Stockholm 2017 http://www.easyfairs.com/events_216/fastfood-cafe-restaurangexpo-2017_70053/fastfood-cafe-stockholm-2017_70054/,1,205,0
group204,Restaurang EXPO 2017 http://www.easyfairs.com/events_216/fastfood-cafe-restaurangexpo-2017_70053/,0.6998359434,206,0
group205,Fastfood & Cafe Stockholm 2017 http://www.easyfairs.com/events_216/fastfood-cafe-restaurangexpo-2017_70053/fastfood-cafe-stockholm-2017_70054/,0.6998359434,205,0
group205,Restaurang EXPO 2017 http://www.easyfairs.com/events_216/fastfood-cafe-restaurangexpo-2017_70053/,1,206,0
group206,JUNWEX ST-PETERSBURG 2017 (XXIV International Jewellery Exhibition)(JUNWEX) http://eng.rjexpert.ru/,0.9533896077,203,0
group206,JUNWEX ST.PETERSBURG 2017 - XXIV International Jewellery Exhibition http://eng.rjexpert.ru/,1,207,0
group206,JUNWEX ST.PETERSBURG 2018 - XXIV International Jewellery Exhibition http://eng.rjexpert.ru/,0.9873718312,3471,1
group207,JCK Tucson 2017 http://tucson.jckonline.com/,1,208,0
group207,JCK Tucson 2018 http://tucson.jckonline.com/,0.987733982,3455,1
group208,ICES-EXPO 2017 - First International Engineering Services and Consulting Exhibition http://ices-expo.com/en/user/home.php,1,209,0
group209,Copenhagen International Fashion Fair(CIFF - FALL/WINTER 2017-18) http://www.ciff.dk,1,210,0
group209,CIFF A/W - Copenhagen International Fashion Fair http://ciff.dk/,0.8520151173,3466,1
group210,International Fashion Jewellery and Accessories Trade Fair(BISUTEX) http://www.ifema.es/bisutex_06/,1,211,0
group210,International Fashion Jewellery and Accessories Trade Fair(BISUTEX) http://www.ifema.es/bisutex_06/,1,2364,0
group211,International Gift and Decoration Fair(INTERGIFT ) http://www.ifema.es/intergift_06/,1,212,0
