dataId,query,matchResult,showId,Score,ScoreStd,hit1,hitw1,contain_hit1,hit2,hitw2,contain_hit2
1811,ECOC EXHIBITION,All China Leather Exhibition,2957,0.34473703034,0.34473703034,exhibition,2.56291098043,True,exhibition,2.56291098043,True
1812,"BUILDEX - Exhibition for Building Construction, Interior Design & Maintance",The 8th International Building & Construction Exhibition   (Libya Build 2012),4187,1.1301756431,0.188362607183,buildex,8.69196119049,False,interior,6.17965556651,False
1813,SBIE - Saudi Building & Interiors Exhibition & Symposium,saudi building & interiors exhibition (sbie),671,2.10020500515,0.350034167525,sbie,9.0974262986,True,symposium,7.71113193748,False
1814,MCE SAUDI - Mostra Convegno Expocomfort SAUDI,Mostra Convegno Expocomfort Saudi Arabia(MCE Saudi 2015),4474,2.02428987261,0.404857974522,convegno,8.40427911804,True,expocomfort,8.40427911804,True
1815,Foodex Saudi,Foodex Saudi 2013,3779,1.34438712045,0.672193560223,foodex,8.18113556672,True,saudi,6.6995310258,True
1816,AGRO & POULTRY EAST AFRICA,Agro & Poultry East Africa 2016(Agro & Poultry),1244,1.88753850255,0.471884625637,poultry,7.48798838616,True,agro,6.84613449999,True
1817,"EUROTOOL (Intertool) - International Trade Fair of Machine Tools, Tools, Devices and Equipment for Material Processing","International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Equipment(baumaChina 2012)",2262,1.35665116139,0.135665116139,intertool,8.69196119049,False,devices,8.40427911804,False
1818,APAE - International Auto Part and Accessory Exhibition,The 10th Auto Parts International Fair 2015,3733,1.24832000399,0.249664000798,accessory,8.69196119049,False,part,6.26421295454,True
1819,CEDE - Central European Dental Exhibition,26th Central European tourism trade fair(HOLIDAY WORLD),334,0.842279557615,0.210569889404,central,7.39267820636,True,dental,6.57169765429,False
1820,Poznan Fashion Fair,Poznan Fashion Fair,429,1.58560111123,0.528533703744,poznan,8.40427911804,True,fashion,5.06318566044,True
1821,International Fashion Fair ,CHINA FASHION FAIR,908,1.15678970526,0.385596568418,fashion,5.06318566044,True,fair,2.64537734416,True
1822,EFTTEX - European Fishing Tackle Trade Exhibition (Warsaw),European Fishing Tackle Trade Exhibition(EFTTEX),2725,2.28062506812,0.38010417802,efttex,9.0974262986,True,tackle,8.40427911804,True
1823,ITS World Congress (France),MEDTEC France,4212,0.753096746471,0.251032248824,france,8.69196119049,True,congress,5.64743875277,False
1824,INDUSTRIE Lyon - The meeting point for industrial equipment & manufacturing professionals,International meeting of jewellery and watch trade professionals(PRINT'OR - LYON),4511,1.27443837195,0.159304796494,industrie,9.0974262986,False,professionals,8.40427911804,True
1825,ISPO WORLD CONGRESS - France,MEDTEC France,4212,0.753096746471,0.188274186618,ispo,8.69196119049,False,france,8.69196119049,True
1826, Premiere Vision Accessories,Premiere Vision Accessories,3959,1.72128317651,0.573761058835,vision,6.57169765429,True,premiere,6.42327764917,True
1827,BEYOND BEAUTY - BEYOND BEAUTY,BEYOND BEAUTY ASEAN - BANGKOK 2014,3169,0.943266708068,0.471633354034,beyond,8.40427911804,True,beauty,5.43386465247,True
1828,EuMW - European Microwave Week (Paris) ,PARIS DESIGN WEEK 2015,2980,1.12555370461,0.281388426153,microwave,9.0974262986,False,european,6.45836896898,False
1829,Fi Europe - Food Ingredients Europe,Food Ingredients  Europe(Fi Europe),1966,1.9625836038,0.490645900951,fi,7.59334890182,True,ingredients,6.3893760975,True
1830,ICAR - International Conference on Arabidopsis Research,International Diet Expo & Conference(DIET Expo 2015 ),1669,0.568862781842,0.189620927281,research,8.40427911804,False,conference,4.01913235603,True
1831,Interclima + Elec - Home & Building,Interclima+elec(Interclima+elec),1926,1.41384636394,0.353461590986,elec,9.0974262986,True,interclima,8.69196119049,True
1832,INTERMAT,INTERMAT Middle East,4500,0.730490419504,0.730490419504,intermat,8.69196119049,True,intermat,8.69196119049,True
1833,Salon de l'Aeronautique et de l'Espace - Paris Air Show,50TH INTERNATIONAL PARIS AIR SHOW,1463,1.27887586095,0.213145976825,et,7.71113193748,False,air,6.17965556651,True
1834,MIDEST - International Industrial Subcontracting Exhibition,SISTEP MIDEST - Industrial Subcontracting Show(SISTEP MIDEST),6004,1.34386029148,0.268772058295,midest,8.40427911804,True,subcontract,7.39267820636,True
1835,"AUTOEXPO AFRICA (KENYA) - International Automotives, Spare Parts, Accessories & Transportation Trade Exhibition","The 15th AUTOEXPO 2012 - International Trade Expo on Automotives, Spare parts, Accessories & Transportation (AUTOEXPO)",1672,2.48933300537,0.226303000488,automotives,8.69196119049,True,autoexpo,8.69196119049,True
1836,"CIBEX - East and Central Africa��s Leading Trade Fair for Construction, Infrastructure, Building and Energy",International Trade Fair Energy & Construction,4403,1.88455581318,0.188455581318,central,7.39267820636,False,infrastructure,6.7948412056,False
1837,"PPPEXPO - ANNUAL PLASTIC, PRINTING & PACKAGING EXHIBITION","The 16th PPPEXPO 2012 - International Trade Exhibition on Plastic, Printing & Packaging ( PPPEXPO )",4966,1.85824482415,0.309707470691,pppexpo,8.69196119049,True,plastic,6.90020172126,True
1838,"Agra Middle East (AGRAme) - International Exhibition for Agri Business, Fishing & Aquaculture, Flower & Garden and Poultry & Livestock",Agra Middle East 2017(AGRAme),6375,1.8768101063,0.134057864735,agrame,9.0974262986,True,agra,8.40427911804,True
1839,OGAV - Oil & Gas Vietnam ,Oil & Gas Vietnam 2013(OGAV 2013),4845,1.89429673012,0.473574182529,ogav,9.0974262986,True,oil,5.76522178842,True
1840,"LED&LED Lighting - LED Systems, Technologies, Applications and LED Lighting Exhibition",China (Beijing) International Lighting Exhibition & LED Lighting Technology and Applications Exhibition 2012(China Lighting Expo 2012),1903,1.51126405361,0.251877342268,applications,7.48798838616,True,lead,6.2070545407,True
1841,Critical Communications Middle East,Light Middle East,3583,1.14848115903,0.287120289758,critical,8.69196119049,False,communications,7.71113193748,False
1842,IGEM incorp. ECOEX - International Greentech & Eco Products Exhibition & Conference Malaysia,The 3rd International Greentech & Eco Products Exhibition & Conference Malaysia (IGEM 2012),1851,2.44106625818,0.305133282272,greentech,9.0974262986,True,igem,9.0974262986,True
1843,PowerTrends - International Technology Exhibition of Power Systems & Electrical Engineering,International Power & Electrical Engineering Show 2013(MYANENERGY 2013),4478,1.3383570121,0.167294626513,powertrends,9.0974262986,False,electrical,6.17965556651,True
1844,Asian Paper Bangkok,ASIAN PAPER 2012(AP),2086,1.00070629085,0.333568763617,bangkok,7.2256241217,False,paper,6.84613449999,True
1845,CBME - Children Baby Maternity Expo,CBME 2012 - The 12th Shanghai International Children Baby Maternity Industry Expo(CBME),1628,1.82692661043,0.365385322086,cbme,8.18113556672,True,maternity,7.99881400993,True
1846,FLIBS - Fort Lauderdale International Boat Show,Fort Lauderdale Gift Show,4284,1.50512750876,0.301025501753,fort,9.0974262986,True,lauderdale,9.0974262986,True
1847,Pennsylvania Recreation Vehicle & Camping Show,International Camping Fair 2016,2389,0.856062117045,0.214015529261,recreation,8.69196119049,False,camp,8.69196119049,True
1848,FILTECH,International Fair to children and youth of Valencia(FIV - ExpoJove),1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
1849,ASPE - American Society of Plumbing Engineers,AMERICAN THORACIC SOCIETY 2012 INTERNATIONAL CONFERENCE(ATS 2012),5866,0.79763329445,0.199408323613,plumb,8.40427911804,False,society,7.15151614954,True
1850,Thailand Lighting Fair,LIGHTING FAIR 2013 (11th),547,0.932319502615,0.310773167538,thailand,6.61251964881,False,light,5.82028156561,True
1851,DEMA Show ,DEMA Show 2012,5460,1.23739566537,0.618697832687,dema,9.0974262986,True,show,3.21549763856,True
1852,Mining Vietnam - Mining Exhibition and Conference for Vietnam,Myanmar Mining Exhibition and Conference (Myanmar Mining Expo by MiTA),415,1.03762811243,0.259407028109,mine,6.32483757636,True,vietnam,5.50011403801,False
1853,Singapore Gifts Show,Singapore Gifts Show 2017(SGS 2017),1607,1.11340793659,0.371135978863,singapore,6.74605104143,True,gift,5.14618258002,True
1854,SGI Dubai - Sign & Graphic Imaging Middle East ,SGI Dubai - Sign & Graphic Imaging Middle East,6376,2.61479154446,0.373541649208,sgi,9.0974262986,True,graphic,7.8446633301,True
1855,IFSEC South Africa SECUREX - International Security Exhibition and Conference,SECUREX 2014 - International Security Fair(SECUREX),4642,1.4220243188,0.177753039851,securex,8.69196119049,True,ifsec,8.40427911804,False
1856,Vietnam Auto Expo - International Automobile & Supporting Industries Exhibition & Conference,12th International Exhibition on Automobile and Supporting Industries 2015(Vietnam Auto Expo 2015),2699,2.38126381621,0.264584868467,automobile,7.39267820636,True,support,7.15151614954,True
1857,CPhI Worldwide,CPhI Worldwide 2012(CPhI Worldwide 2012),3282,1.38031232649,0.690156163247,cphi,7.71113193748,True,worldwide,7.71113193748,True
1858,Sensors Expo & Conference - The International Conference & Exposition of Sensors and Systems,Sensors Expo & Conference,1562,1.55338864605,0.258898107675,sensors,8.69196119049,True,systems,5.96193208267,False
1859,IMCAS Paris,Franchise Expo Paris: The International Franchise Show(Franchise Expo Paris),676,0.6020574327,0.6020574327,paris,5.96193208267,True,paris,5.96193208267,True
1860,MODAMONT - International Trade Fair of Trimming and Supplies for Fashion and Design (Spring),spring Fair International,215,1.6004460505,0.177827338945,modamont,9.0974262986,False,trim,9.0974262986,False
1861,SITL Europe - International Logistics Solutions Show,International Transport and Logistics Week (SITL),614,1.22334103876,0.203890173127,sitl,8.69196119049,True,solutions,6.2070545407,False
1862,Kenya Building Materials Exhibition,4th Kenya Building Materials Exhibition,6165,1.68449255976,0.42112313994,kenya,6.9573601351,True,materials,5.12713438505,True
1863,KITE - Kenya International Trade Exhibition,"16th KITE - Kenya International Trade Exhibition on Multisector Products, Eqpt. & Machinery",1904,1.22546168029,0.245092336057,kite,9.0974262986,True,kenya,6.9573601351,True
1864,Gulf Glass - Glass Industry Trade Show,Gulf Industry Fair,236,1.29131544756,0.258263089512,gulf,7.71113193748,True,glass,7.08252327805,False
1865,WFES - World Future Energy Summit + Exhibition,Solar Expo - A world Future Energy Summit Event,6389,1.52780206116,0.305560412233,future,7.15151614954,True,summit,6.10169402504,True
1866,"ARABIA ESSEN WELDING & CUTTING - International Trade Fair Joining, Cutting and Surfacing",International Trade Fair Joining Cutting Surfacing(SCHWEISSEN & SCHNEIDEN) 2013,2097,1.600279258,0.177808806445,join,7.8446633301,True,essen,7.8446633301,False
1867,Automechanika Middle East - Messe fur Automobilzubehor und -ersatzteile,Automechanika Middle East 2012(AMME 2012),1108,1.30035303955,0.216725506592,und,9.0974262986,False,fur,7.8446633301,False
1868,"CABSAT MENA Satellite MENA - Middle East International Cable, Satellite, Broadcast & Communications Exhibition",CABSAT 2014 - The Middle East & Africa's Largest Broadcast Digital Media & Satellite Expo,695,1.62879535813,0.162879535813,cabsat,9.0974262986,True,mena,9.0974262986,False
1869,China Sourcing Fair: Hardware & Building Materials (Dubai) (),China Sourcing Fair: Hardware & Building Materials,4441,2.35921891043,0.337031272919,dubai,7.08252327805,False,hardware,6.61251964881,True
1870,China Sourcing Fair: Home Products (Dubai) (),China Sourcing Fair: Home Products (China Sourcing Fair),953,2.17096035934,0.361826726556,dubai,7.08252327805,False,source,5.4467680573,True
1871,Gulf Print & Pack,Gulf Print & Pack,6379,1.71966040719,0.57322013573,gulf,7.71113193748,True,pack,6.26421295454,True
1872,Fiaflora ExpoGarden ,"International Fair of Landscape Gardening, Leisure & Flowers(17th FIAFLORA EXPOGARDEN)",4982,0.893474160575,0.446737080287,expogarden,9.0974262986,True,fiaflora,9.0974262986,True
1873,"FIPAN -International Bakery,Confectionery and Independent Food Retail Trade Fair",International Food Fair,4628,1.64937438691,0.235624912416,confectionery,7.30566682937,False,bakery,6.7948412056,False
1874,ForMobile - International Suppliers Fair for the Wood and Furniture Industry ,MADERALIA - International Suppliers Fair for Furniture & Wood Industry(MADERALIA),2346,1.8134758309,0.302245971816,suppliers,6.90020172126,True,wood,6.49473661315,True
1875,International Exhibition for Fastener and Fixing Technology,Fastener Fair India 2013 - International Exhibition for Fastener and Fixing Technology(Fastener Fair India),4145,1.75715848495,0.35143169699,fix,7.99881400993,True,fastener,7.2256241217,True
1876,SALAO DA MOTOCICLETA - THE MOTORCYCLE SHOW,Vancouver  Motorcycle Show 2012(V.I.M.S.),6196,0.912992155654,0.228248038914,da,9.0974262986,False,salao,7.99881400993,False
1877,IFEX - International Flower Expo Tokyo,9th International Flower Expo IFEX2012(IFEX),1859,1.28771814245,0.257543628489,ifex,7.99881400993,True,flower,7.01798475692,True
1878,Flower Marche,"Specialized Exhibition of Flowers, Ornamental Plants, Gardening Equipment and Supplies(Flower Autumn)",6118,0.636883623913,0.636883623913,flower,7.01798475692,True,flower,7.01798475692,True
1879,Annual WFHSS and JSMI Conference - World Sterilization Congress,The 8th Annual World Biofuels Markets Congress & Exhibition(World Biofuels Markets ),2436,1.03341074802,0.258352687004,congress,5.64743875277,True,annual,5.39612432448,True
1880,"INTERMOLD ,Die & Mold Asia()",INTERMOLD 2012/Die & Mold Asia 2012,917,1.92446372019,0.481115930047,intermold,8.40427911804,True,mold,7.99881400993,True
1881,Japan International Welding Show ,Japan International Welding Show 2012(JIWS2012),2526,1.26971162474,0.317427906186,weld,6.90020172126,True,japan,4.44823922719,True
1882,Japan Metal Stamping Technology Exhibition,Japan Metal Stamping Technology 2014,918,1.83159766193,0.366319532386,stamp,7.99881400993,True,metal,5.87855047373,True
1883,JIAM - Japan International Apparel Machinery Trade Show,Japan International Apparel Machinery Trade Show (JIAM 2012 OSAKA)(JIAM 2012 OSAKA),2499,2.19811213664,0.31401601952,jiam,9.0974262986,True,apparel,6.7948412056,True
1884,Bio Forum & Bio Expo Japan,LABEL FORUM JAPAN 2012,1596,0.968944581365,0.242236145341,bio,7.15151614954,False,forum,5.39612432448,True
1885,CAR-ELE JAPAN -Automotive Electronics Technologies Expo,4th Int'l Automotive Electronics Technology Expo (CAR-ELE JAPAN)(CAR-ELE JAPAN),83,2.01534768904,0.287906812721,ele,8.69196119049,True,car,7.08252327805,True
1886,Data Center Expo,Data Center World,5408,1.3025351229,0.434178374301,center,7.71113193748,True,data,7.59334890182,True
1887,ELE TRADE - INTERNATIONAL ELECTRONIC COMPONENTS TRADE SHOW,13th International Electronic Components Trade Show - ELE TRADE 2012-(ELE TRADE),72,2.02944924615,0.338241541025,ele,8.69196119049,True,electronic,6.6995310258,True
1888,ELECTROTEST JAPAN,29th ELECTROTEST JAPAN,68,1.08885861164,0.544429305819,electrotest,9.0974262986,True,japan,4.44823922719,True
1889,FOOMA - International Food Machinery and Technology Exhibition,FOOMA JAPAN 2012 International Food Machinery & Technology Exhibition  (FOOMA JAPAN),1435,2.01122350624,0.335203917707,fooma,9.0974262986,True,machinery,4.83474642156,True
1890,IC Card World - Smart Card Industry Exhibition,China Shanghai International Ticket Industry and Smart Card Expo(T&C),2561,1.16399589074,0.193999315124,ic,8.69196119049,True,card,8.69196119049,True
1891,InterNepcon Japan,41st INTERNEPCON JAPAN,67,1.04966996994,0.524834984971,internepcon,9.0974262986,True,japan,4.44823922719,True
1892,ITpro EXPO,ITpro Expo 2012,1864,1.20952255066,0.604761275329,itpro,9.0974262986,True,expo,2.77755768952,True
1893,Japan Pack - International Packaging Machinery Show,JAPAN PACK 2013 - 2013 Japan International Packaging Machinery Show (JAPAN PACK 2013),1819,2.23954480641,0.373257467735,pack,6.26421295454,True,package,5.17545296232,True
1894,LED Next StageLED,LED Next Stage 2012,2411,1.00028917981,0.500144589907,next,7.15151614954,True,lead,6.2070545407,True
1895,MicroTech JAPAN,Microtech Conference & Expo 2012(Microtech 2012),4780,0.838695567453,0.419347783726,microtech,8.40427911804,True,japan,4.44823922719,False
1896,Tokyo Motor Show,The 43rd Tokyo Motor Show 2013,1908,1.19494273143,0.39831424381,motor,6.35658627467,True,tokyo,5.16560066587,True
1897,TOKYO PACK - TOKYO INTERNATIONAL PACKAGING EXHIBITION,Korea International Packaging Exhibition(KOREA PACK 2012),2568,1.50380321689,0.300760643377,pack,6.26421295454,True,package,5.17545296232,True
1898,LED Japan/Strategies in Light - Business Concerence and Exhibition on high-brightness LEDs,LED Japan Conference & Expo/Strategies in Light(LED Japan),1834,1.81363582152,0.259090831646,strategies,9.0974262986,True,high,7.08252327805,False
1899,PM-Powder Metallurgy World Congress & Exhibition (YOKOHAMA),Yokohama Antique World,5829,1.09826883722,0.183044806203,powder,7.99881400993,False,yokohama,7.99881400993,True
1900,WUWHS - Congress of the World Union of Wound Healing Societies,Mobile World Congress 2012(MWC),428,0.741832859306,0.185458214826,union,8.69196119049,False,wind,7.8446633301,False
1901,MWE - Microwave Workshops and Exhibition,2013 Microwave Workshops & Exhibition (MWE 2013)(MWE 2013),3853,1.8322271271,0.458056781775,microwave,9.0974262986,True,mwe,9.0974262986,True
1902,IMS - International Microwave Symposium (Montreal),Esthetique SPA International - Montreal 2012,678,0.724078684629,0.144815736926,ims,9.0974262986,False,microwave,9.0974262986,False
1903,Interdependence - Conference and Exposition,ISC CHINA 2012 - International Security Conference & Exposition CHINA(ISC CHINA 2012),5755,0.751169139467,0.375584569734,exposition,5.52789360212,True,conference,4.01913235603,True
1904,Map Middle East,Light Middle East,3583,1.14848115903,0.574240579515,middle,6.00638384524,True,east,5.47308536562,True
1905,ALL PRINT INDONESIA ,PRINT 2012,5412,0.923602296089,0.461801148044,print,5.85874784643,True,indonesia,5.43386465247,False
1906,Fi Asia - Food Ingredients Asia - (Indonesian),Fi ASIA 2012 - Food Ingredients Asia(Fi ASIA 2012),3134,1.90218673626,0.380437347252,indonesian,8.18113556672,False,fi,7.59334890182,True
1907,ICT Expo -IT IndoComm ,International ICT Expo 2012(International ICT Expo 2012),4659,1.1934078502,0.5967039251,ict,7.8446633301,True,expo,2.77755768952,True
1908,INAPHARM - Indonesia International Pharmaceutical Ingredients Manufacturing & Technology Expo,Manufacturing Expo 2012,1482,1.25124358885,0.178749084122,ingredients,6.3893760975,False,pharmaceutical,6.35658627467,False
1909,Indo Beauty & Indo Health Expo,Beijing International Health & Beauty Industry Expo 2017(Beijing Beauty Expo 2017),5574,1.15426336841,0.288565842102,indo,7.59334890182,False,health,5.45984013887,True
1910,INDO ICON - International Trade Fair for Building Materials and Technology ,"YAPEX - 20th International Trade Fair for Building Materials, Construction Technology and Building Renovation(YAPEX 2012)",3749,1.26967766091,0.181382522987,indo,7.59334890182,False,materials,5.12713438505,True
1911,"International Plastics &Rubber Machinery, Processing & Materials Exhibition(Plastics & Rubber Indonesia) ","The 25th International Plastics & Rubber Machinery, Processing & Materials Exhibition (PLASTICS & RUBBER INDONESIA 2012)",5522,2.38954284092,0.298692855114,rubber,6.26421295454,True,plastics,6.15298731943,True
1912,JAPEX - Jakarta Audio Pro Expo,"PALM EXPO China 2013 - The 22nd China International Exhibition on Pro Audio, Light, Music & Technology(PALM EXPO)",2968,0.946468479934,0.236617119984,audio,8.40427911804,True,jakarta,8.18113556672,False
1913,MANUFACTURING INDONESIA -MACHINE TOOL ,"intec - International trade fair for machine tools, manufacturing and automation(intec)",520,1.11314998375,0.278287495937,machine,5.60091873713,True,tool,5.55646697456,True
1914,Security & Safety Asia Indonesia,Safety and Security 2012,3055,1.35590932732,0.33897733183,safety,6.10169402504,True,security,5.61618620926,True
1915,"INDOWATER - International Water, Wastewater & Recycling Technology Expo",Water and Wastewater Fair,6563,1.3467374013,0.192391057328,indowater,9.0974262986,False,wastewater,7.2256241217,True
1916, VIV/ILDEX INDIA,VIV/ILDEX India 2012 (VIV/ILDEX India 2012 ),4674,1.65252666966,0.55084222322,ildex,8.69196119049,True,viv,7.99881400993,True
1917,CeMAT India - International Trade Fair for Intralogistics,A&T - International trade fair for the manufacturing industry,6528,1.00399314328,0.167332190547,intralogistics,8.40427911804,False,cemat,7.71113193748,False
1918,Agritech Asia - The International Agricultural Exhibition and Conference,Agritech Asia 2013 - The 3rd International Exhibition and Conference (Agritech Asia 2013),5376,1.73023276768,0.288372127946,agritech,7.71113193748,True,agricultural,6.3893760975,False
1919,PackPlus South,PackPlus South-2014,894,1.30732567403,0.653662837013,packplus,8.69196119049,True,south,5.78324029392,True
1920,China Sourcing Fair: Hardware & Building Materials (Mumbai)- (),China Sourcing Fair: Hardware & Building Materials,4441,2.35921891043,0.337031272919,mumbai,8.18113556672,False,hardware,6.61251964881,True
1921,DTI - Drink Technology India,International trade fair for beverage and liquid food technology(Drink technology India),3927,0.984491959216,0.328163986405,drink,6.2070545407,True,india,4.69682327835,True
1922,Fi India - Food Ingredients India,Food Ingredients India(Fi India),1818,1.94840291902,0.487100729756,fi,7.59334890182,True,ingredients,6.3893760975,True
1923,"MEDICAL FAIR - International Exhibition and Conference on Diagnostic, Medical Technology, Rehabilitation, Medical Equipment and Components()","18th International Exhibition and Conference on Diagnostic, Medical Equipment and Technology (MEDICAL FAIR INDIA 2012 )",885,2.18819600525,0.218819600525,diagnostic,8.18113556672,True,rehabilitation,6.65507926323,False
1924,"PackTech India - Exhibition and conference for Processes, Packaging and Printing","7th International PackTech India 2012 - Exhibition and Conference for Processes, Packaging and Printing (International PackTech India 2012)",3926,2.31004053115,0.330005790164,packtech,8.69196119049,True,print,5.85874784643,True
1925,SITL India- International Week of Transport and Logistics,International Week of  Transport and Logistics(SITL India),5752,2.30581064604,0.384301774341,sitl,8.69196119049,True,transport,6.10169402504,True
1926,Tube & Metallurgy India,Tube India International 2012 & Metallurgy India 2012,2124,1.63820603706,0.546068679021,metallurgy,7.59334890182,True,tube,7.48798838616,True
1927,IWS - International Water Summit,International Water Summit 2013(IWS2013),54,1.08628036024,0.362093453413,summit,6.10169402504,True,water,5.55646697456,True
1928,PHILWATER  Internation Conference and Exhibition,Internation Exhibition on Packaging Material & Technology(PackEx India 2016),2269,0.698240452698,0.232746817566,internation,9.0974262986,True,conference,4.01913235603,False
1929,GEOTEC HANOI - INTERNATIONAL CONFERENCE ON GEOTECHNICS FOR SUSTAINABLE DEVELOPMENT,2012 Professional Development Conference,5515,0.995973434201,0.19919468684,hanoi,7.71113193748,False,sustainable,7.39267820636,False
1930,Vietnam Manufacturing Expo - Vietnam's Most Comprehensive Show for Supporting Industries,12th International Exhibition on Automobile and Supporting Industries 2015(Vietnam Auto Expo 2015),2699,1.30757731062,0.18679675866,comprehensive,8.69196119049,False,support,7.15151614954,True
1931,"International Exhibition VIETBUILD (Hochiminh City, September)",VIETBUILD HANOI 2016(VIETBUILD),3755,0.722126752155,0.144425350431,vietbuild,9.0974262986,True,september,7.8446633301,False
1932,ProPak Vietnam - International Processing and Packaging Exhibition,"The 7th International  Processing, Filling and Packaging  Exhibition and Conference for Vietnam(Propak Vietnam 2012)",700,1.68990917457,0.281651529096,propak,7.99881400993,True,vietnam,5.50011403801,True
1933,"VIETNAM MEDI-PHARM EXPO (August) - Vietnam International Medical, Hospital & Pharmaceutical Exhibition","21st Vietnam International Hospital, Medical and Pharmaceutical Exhibition in Hanoi(Vietnam Medi-Pharm Expo 2014 in Hanoi)",3866,2.35541190758,0.235541190758,august,8.69196119049,False,medi,8.18113556672,True
1934,Vietnam Saigon Garment & Accessories Machinery Expo,Vietnam Saigon  Garment & Accessories Machinery Expo,843,2.33272927621,0.388788212701,saigon,8.69196119049,True,garment,6.17965556651,True
1935,"VINABUILD - Vietnam International Hardware , Building Materials & Lighting Exhibition","Vietnam International Hardware, Building Materials & Lighting Exhibition(Vinabuild 2013)",2941,2.56958914322,0.321198642902,vinabuild,9.0974262986,True,hardware,6.61251964881,True
1936,EAES - European Association for Endoscopic Surgery (Austria) ,MAINTENANCE Austria 2013,5289,0.73912100766,0.184780251915,surgery,9.0974262986,False,austria,8.18113556672,True
1937,EFTTEX - European Fishing Tackle Trade Exhibition (Austria) ,European Fishing Tackle Trade Exhibition(EFTTEX),2725,2.28062506812,0.32580358116,efttex,9.0974262986,True,tackle,8.40427911804,True
1938,AQUARAMA incorp. PET ASIA - International Aquarium Fish & Accessories Exhibition inc. International Exhibition on Pet & Accessories,PET ASIA 2013 - The 4th International Pet and Accessories Exhibition(PET ASIA),4196,1.75280037143,0.219100046429,aquarama,9.0974262986,False,aquarium,8.69196119049,False
1939,Asian Attractions Expo (Singapore),Asian Attractions Expo 2012(Asian Attractions Expo 2012 ),2127,1.57200130189,0.393000325472,attractions,8.40427911804,True,singapore,6.74605104143,False
1940,Asian Battery Conference,The Battery Show(Battery),3061,0.91886222932,0.306287409773,battery,7.48798838616,True,asian,6.49473661315,False
1941,Cards & Payments Asia ,R+T Asia 2012,705,0.876795633412,0.438397816706,card,8.69196119049,False,asia,4.43398720449,True
1942,Eco-Products International Fair,Eco-products International Fair 2013,2697,1.69736706704,0.424341766759,eco,6.9573601351,True,products,4.62008948412,True
1943,GSA - Global Security Asia,R+T Asia 2012,705,0.876795633412,0.292265211137,global,5.98391098939,False,security,5.61618620926,False
1944,HIMSS AsiaPac Conference & Exhibition (Healthcare Information and Management Systems Society),HIMSS 12 :Annual Conference & Exhibition(HIMSS 12),351,1.18381181603,0.147976477004,himss,9.0974262986,True,society,7.15151614954,False
1945,JEC COMPOSITES SHOW ASIA,JEC  Composites Show(JEC PARIS 2012),612,1.43333197807,0.358332994516,jec,8.40427911804,True,composites,7.71113193748,True
1946,Rehabtech Asia,R+T Asia 2012,705,0.876795633412,0.438397816706,rehabtech,9.0974262986,False,asia,4.43398720449,True
1947,RFID World Asia,R+T Asia 2012,705,0.876795633412,0.292265211137,rfid,8.69196119049,False,world,4.57563772155,False
1948,"SEMICON Singapore - SEMICON Test, Assembly and Packaging",SEMICON Singapore(SEMICON Singapore),4673,1.4117511554,0.28235023108,assembly,7.71113193748,False,semicon,7.59334890182,True
1949,Sports & Fitness Asia,R+T Asia 2012,705,0.876795633412,0.292265211137,fitness,7.2256241217,False,sport,6.10169402504,False
1950,Tea & Coffee World Cup Exhibition and Symposium,World Tea Expo,1429,1.31063473078,0.262126946156,symposium,7.71113193748,False,coffee,7.59334890182,False
1951,Tyrexpo Asia,Tyrexpo Asia 2015,689,1.25827673366,0.629138366831,tyrexpo,8.18113556672,True,asia,4.43398720449,True
1952,FPE - Finished Products Expo,JAPAN PRODUCTS EXPO 2014,5051,0.93612354013,0.312041180043,finish,7.2256241217,False,products,4.62008948412,True
1953,ELMIA SUBCONTRACTOR - International Trade Fair for Subcontractors,Elmia Subcontractor 2013,3655,1.35629567726,0.271259135452,subcontractor,9.0974262986,True,elmia,7.48798838616,True
1954,Elmia Subcontractor (Joenkoeping),Elmia Subcontractor 2013,3655,1.35629567726,0.67814783863,subcontractor,9.0974262986,True,elmia,7.48798838616,True
1955,INTERNATIONAL CHILDREN'S BOOK FAIR - Internationale Kinderbuch-Messe,China Shanghai International Children's Book Fair(CCBF),4445,1.2126272688,0.202104544801,internationale,7.39267820636,False,messe,6.9573601351,False
1956,"LINEAPELLE - International exhibition of leather, accessories, components, synthetics for footwear, leathergoods, leatherwear and furnishings(April)","ILINEAPELLE - International exhibition of leather and accessories, components, synthetics for footwear, leather goods, garments and furniture(Lineapelle)",2114,2.07354245832,0.188503859847,leatherwear,9.0974262986,False,lineapelle,8.69196119049,True
1957,Cremona Mondomusica - International Exhibition of Handcrafted Musical Instruments and Violin-Making Accessories,2012 China (Shanghai) International Exhibition for Musical Instruments(Music China 2012),3565,1.31750282167,0.219583803612,musical,9.0974262986,True,make,7.48798838616,False
1958,CONVERFLEX,"CONVERFLEX 2013 - Converting, Package Printing, Labelling(CONVERFLEX 2013)",2079,0.563505912813,0.563505912813,converflex,9.0974262986,True,converflex,9.0974262986,True
1959,"Host - Exhibition of Equipment, Furnishings, Supplies, Technologies and Service for the Tourist Industry",International Exhibition of the Hospitality Industry (host),1892,1.28925822175,0.143250913527,host,8.69196119049,True,tourist,8.69196119049,False
