910,TransRussia 2018 - 23nd International Exhibition for Transport and Logistics Services and Technologies http://www.transrussia.ru/,21st International Exhibition for Transport and Logistics Services and Technologies (TransRussia 2016) http://www.transrussia.ru/,946,2.54833124428
911,InterStroyExpo - 24th International exhibition of building and finishing materials http://interstroyexpo.primexpo.ru/,23rd International exhibition of building and finishing materials(InterStroyExpo) http://interstroyexpo.primexpo.ru/,972,2.45172810731
912,in-cosmetics Global 2018 http://www.in-cosmetics.com/,in-cosmetics Global 2017 http://www.in-cosmetics.com/,824,1.83862347081
913,INTERPHEX 2018(IPX) http://www.interphexpuertorico.com,Interphex 2013(Interphex ) http://www.interphex.com,696,1.14724561844
914,Trade Fair for Industrial Coating Technology(PaintExpo 2018) http://www.paintexpo.de,5th Leading International Trade Fair for Industrial Coating Technology(PaintExpo) http://www.paintexpo.de/,2049,2.17102344661
915,conhIT - Connecting Healthcare IT(conhIT) http://www.conhit.de/,conhIT - Connecting Healthcare IT http://www.conhit.de/,1014,1.99145768345
916,Medtec Europe https://www.medteceurope.com/europe/,Medtec Europe 2016 http://www.medteceurope.com/,823,1.83907494042
917,TECHNO-FRONTIER 2018 http://www.jma.or.jp/TF/,TECHNO-FRONTIER 2014 http://www.jma.or.jp/TF/,976,2.42343576116
918,Station & Airport Terminal Expo 2018 http://www.jma.or.jp/TF/sat/index.html,Station & Airport Terminal Expo 2016 http://www.jma.or.jp/TF/sat/index.html,978,3.16136673922
919,International Drone Expo 2018 http://www.jma.or.jp/tf/drone,International Drone Expo 2016(International Drone Expo 2016) http://www.jma.or.jp/tf/drone,977,1.93814152635
920,BioPh Japan 2018(BioPh) http://www.biophjapan.com,BioPh Japan 2016(BioPh) http://www.biophjapan.com,961,1.68409080999
921,ICSE Japan 2018 http://www.icsejapan.com,ICSE Japan 2017 http://www.icsejapan.com,962,1.85277559632
922,InnoPack Japan 2018 http://www.innopackjapan.com,InnoPack Japan 2017 http://www.innopackjapan.com,963,1.83993211242
923,CPhI Japan 2018 http://www.cphijapan.com/,CPhI Japan 2018 http://www.cphijapan.com/,956,2.18325287407
924,P-MEC Japan 2018 http://www.pmec-japan.com,P-MEC Japan 2017 http://www.pmec-japan.com,957,1.91229594913
925,Fine Chemicals Japan 2018 http://www.finechemicals-japan.com/,Fine Chemicals Japan 2017 http://www.finechemicals-japan.com/,965,2.13844801896
926,IFFIP 2018 - INTERNATIONAL FORUM OF FOOD INDUSTRY AND PACKAGING http://www.iffip.kiev.ua/,INTERNATIONAL FORUM OF FOOD INDUSTRY AND PACKAGING(IFFIP 2015) http://kmkya.kiev.ua/,464,2.5773493702
927,Japan Print 2018 ICT and Print Exhibition http://jp-ten.jp/,Japan Print 2017 ICT and Print Exhibition http://jp-ten.jp/,982,2.30988364327
928,CHUBU PACK 2018 http://www.chubupack.or.jp/,CHUBU PACK 2016(Chubu Pack) http://www.chubupack.or.jp/,2525,2.03590910547
929,HVACR Vietnam 2018 https://www.hvacrseries.com/vietnam/en/home.html,HVACR Vietnam 2015 http://hvacrseries.com/vietnam/,788,1.77011001643
930,AAA 2018 -  American Academy of Audiology http://www.audiologynow.org/,AudiologyNow! http://www.audiologynow.org/,863,1.30431651359
931,DIOPS 2018 - DAEGU INTERNATIONAL OPTICAL SHOW http://www.diops.co.kr/,DAEGU INTERNATIONAL OPTICAL SHOW(DIOPS 2017) http://www.diops.co.kr/,988,2.18622156974
932,INTERMOLD 2018 / Die & Mold Asia 2018 http://intermold.jp/,INTERMOLD 2016 / Die & Mold Asia 2016 http://intermold.jp/,917,1.88998096676
933,MEDTEC Japan 2018 http://www.medtecjapan.com/,MEDTEC Japan 2016 http://www.medtecjapan.com/,975,1.87873431826
934,Electro Med Japan 2018 http://www.medtecjapan.com/,MEDTEC Japan 2016 http://www.medtecjapan.com/,975,1.30886565535
935,Smart Health Japan 2018 http://www.medtecjapan.com/,MEDTEC Japan 2016 http://www.medtecjapan.com/,975,1.30886565535
936,Care / Welfare Robot & Device Expo 2018 http://www.medtecjapan.com/,International Welfare and Health Industry Exhibition : Welfare 2013(Welfare 2013) http://www.nagoya-trade-expo.jp/welfare/,1212,1.05583504843
937,Test Kit Japan 2018 http://www.medtecjapan.com/,MEDTEC Japan 2016 http://www.medtecjapan.com/,975,1.30886565535
938,Health Care IT 2018 http://www.healthcarejapan.com/,Health Care IT 2016 http://www.healthcarejapan.com,964,2.10897245897
939,Japan Metal Stamping Technology Exhibition 2018 http://intermold.jp/,Japan Metal Stamping Technology Exhibition 2017 http://intermold.jp/,918,2.44081184143
940,Health Food Expo 2018 http://www.healthfoodexpo.jp/,Health Food Expo 2017 http://www.healthfoodexpo.jp/,952,2.0803918554
941,KITF 2018 - 18th Kazakhstan International Tourism Fair http://www.kitf.kz/,16th Kazakhstan International Tourism Fair(KITF 2016) http://www.kitf.kz/,971,1.96731005984
942,Mining Vietnam 2018 - 4th Mining and Minerals Recovery Exhibition http://miningvietnam.com/,The International Mining & Minerals Recovery Exhibition(Mining Vietnam 2012) http://www.miningvietnam.com/,2482,2.30663702813
943,A&T - International trade fair for the manufacturing industry http://www.affidabilita.eu/aet/default.aspx?site=ENG,Eu'Vend 2013 - The International Trade Fair For The Vending Industry(Eu'Vend) http://www.euvend-coffeena.com/en/eu_vend_coffeena/home/,4347,1.15053653783
944,Art Brussels 2018 http://www.artbrussels.be/,Art Brussels 2016 http://www.artbrussels.be/,999,2.0694240605
945,ROMMEDICA 2018 - International trade fair for medical instruments and equipment http://www.rommedica.ro,International trade fair for medical instruments and equipment(ROMMEDICA 2013) http://www.rommedica.ro,891,2.49251731906
946,Livestock Asia Expo & Forum 2018 http://www.livestockasia.com/,Livestock Asia Expo & Forum 2015(Livestock Asia) http://www.livestockasia.com/,4335,2.15231929426
947,Creative Expo Taiwan https://creativexpo.tw,Creative Expo Taiwan https://creativexpo.tw,983,2.31950569552
948,"Cosmobeaute Vietnam 2018 - 11th Vietnam International Exhibition on Cosmetics, Beauty, Hair & Spa http://www.veas.com.vn/index/articles/lang/en/cid/302/id/869","Cosmobeaute Vietnam 2015 - The 8th Vietnam International Exhibition & Conference on Cosmetics, Beauty, Hair & Spa(Cosmobeaute Vietnam) http://www.veas.com.vn/index/articles/mod/27/cid/302/lang/en",954,3.42081965985
949,Giftionery Taipei 2018 - Taipei International Gift & Stationery Show 2018 http://www.giftionery.net/,Taipei International Gift & Stationery Show 2016(Giftionery Taipei 2016) http://www.giftionery.net/,1047,2.17966879145
950,Barrier Free 2018 http://barrierfree.jp/,Barrier Free 2017 http://barrierfree.jp/,990,1.91554511861
951,SIUF 2018 - China (Shenzhen) International Brand Underwear Fair http://www.siuf.com/,China (Shenzhen) International Brand Underwear Fair & Shenzhen International Underwear OEM/ Materials and Fabrics Fair(SIUF 2017) http://www.siuf.com/en/,984,2.18253527643
952,Nursing Next 2018 http://www.tvoe.co.jp/bmk/,Nursing Next 2016 http://www.tvoe.co.jp/bmk/,991,2.37999162528
953,Post-Acute Medicine Fair 2018 http://manseiki.jp/,Post-Acute Medicine Fair 2016 http://manseiki.jp/,989,2.28890177529
954,Home Medical Care 2018 http://manseiki.jp/,MEDICAL JAPAN 2016 http://www.medical-jpn.jp/,294,0.959960327564
955,EXPOFRANQUICIA 2018 - International Franchising Trade Fair http://www.ifema.es/expofranquicia_01/,International Franchising Trade Fair(EXPOFRANQUICIA 2016) http://www.ifema.es/expofranquicia_01/,987,2.64936651427
956,ART COLOGNE 2018 http://www.artcologne.de/,ART COLOGNE 2016 http://www.artcologne.de/,1042,2.03135410473
957,The 42nd Stamp Show 2018 http://www.yushu.or.jp/event/,The 41st Stamp Show 2017 http://www.yushu.or.jp/event/,1003,2.21733211638
958,EXE-Exterior Exhibition 2018(EXE) http://www.ex-exhibition.jp/,EXE-Exterior Exhibition 2016(EXE) http://www.ex-exhibition.jp/,937,1.99000776681
959,28th JAPAN FLOWER & GARDEN SHOW 2018 http://www.kateiengei.or.jp/show/,JAPAN FLOWER & GARDEN SHOW 2012 http://www.kateiengei.or.jp/show/index.html,808,2.44444666562
960,UNIVERSE OF BEAUTY AND HEALTH 2018 http://www.iec-expo.com.ua/en/universe-2018.html,Plast Expo UA 2017 http://www.iec-expo.com.ua/en/pexpo-2017.html,5595,1.64218087769
961,33rd Hong Kong Houseware Fair http://www.hktdc.com/fair/hkhousewarefair-en/,30th Hong Kong Houseware Fair http://www.hktdc.com/fair/hkhousewarefair-en/,985,2.54949156531
962,China Golf - PGA Merchandise Show http://www.chinagolfshow.com,China Golf - PGA Merchandise Show http://www.chinagolfshow.com,664,2.50680174522
963,International Dairy Expo/China18 http://www.dairyexpo.com/,International Dairy Expo/China'17 http://www.dairyexpo.com/,1001,1.69377576082
964,International Handicrafts Trade Fair http://www.mostraartigianato.it/,International Handicrafts Trade Fair http://www.mostraartigianato.it/,1005,2.30378256823
965,Motortechna Brno(Spring) http://www.motortechna.cz/,Spring MotorTechna Brno 2016 http://www.motortechna.cz/,2543,1.84052657486
966,BEAUTY FORUM LEIPZIG 2018 http://www.beauty-fairs.de/leipzig,BEAUTY FORUM LEIPZIG 2016 http://www.beauty-fairs.de/leipzig,1007,2.11790903854
967,ATM 2018 - Arabian Travel Market http://www.arabiantravelmarket.com/,Arabian Travel Market(ATM) http://www.arabiantravelmarket.com/,1011,2.38281403344
968,INTERMAT Paris(INTERMAT) http://paris-en.intermatconstruction.com/,INTERMAT Middle East(INTERMAT ME) http://www.intermatme.com/en/,4500,1.00679388827
969,CeMAT SouthEast ASIA http://www.cemat.de/en/exhibition/cemat-events-worldwide/,CeMAT SouthEast ASIA / TransAsia / Cold Chain Indonesia http://www.cemat.de/en/exhibition/cemat-events-worldwide/cemat-southeast-asia/,477,2.00259461612
970,CeMAT 2018 http://www.cemat.de/,CeMAT 2016 http://www.cemat.de/,2050,1.3353581223
971,FDIC INTERNATIONAL 2018 http://www.fdic.com/index.html,FDIC INTERNATIONAL 2016 http://www.fdic.com/index.html,1012,1.66006920261
972,HANNOVER MESSE 2018 http://www.hannovermesse.de/home,HANNOVER MESSE 2016 http://www.hannovermesse.de/home,1010,2.22220021795
973,"COMEX 2018 - IT, Telecom & Technology Exhibition & Conference http://comex.om/","COMEX 2017 - IT, Telecom & Technology Exhibition & Conference http://comex.om/",5594,2.14539598353
974,"NAVITECH 2018 - 10th International Exhibition Navigation systems, technologies and services http://www.navitech-expo.ru/","8th International Exhibition Navigation systems, technologies and services (NAVITECH 2016) http://www.navitech-expo.ru/en/",1030,2.47231218032
975,Seafood Expo Global http://www.seafoodexpo.com/global/,Seafood Expo Global http://www.seafoodexpo.com/global/,1016,2.03465303649
976,Tires & Rubber 2018 http://www.rubber-expo.ru,Tires & Rubber 2017 http://www.rubber-expo.ru,941,1.84319906057
977,Food&HotelAsia 2018(FHA2018) http://www.foodnhotelasia.com/,Food&HotelAsia (FHA2014) http://www.foodnhotelasia.com/,2052,1.53423307671
978,NEPCON China 2018 http://www.nepconchina.com,NEPCON China 2016 http://www.nepconchina.com,1027,1.8549956274
979,32nd CONTROL - International Trade Fair for Quality Assurance http://www.control-messe.de/,28th International Trade Fair for Quality Assurance(CONTROL) http://www.control-messe.de/,1117,2.52811523524
980,International Powder & Bulk Solids Conference & Exhibition 2016 http://event.powderbulksolids.com/,International Powder & Bulk Solids Conference & Exhibition 2016(PTXi) http://event.powderbulksolids.com/,2054,2.51601564998
981,KIEP show 2018 - Int'l Electronics Packaging Show http://www.kpcashow.com/,Int'l Electronics Packaging Show(KIEP show 2016) http://www.kpcashow.com/,1025,2.52152753821
982,KPCAshow2018 - Int'l Electronic Circuits Show http://www.kpcashow.com/,Int'l Electronic Circuits Show(KPCAshow2016) http://www.kpcashow.com/,1026,1.94914708314
983,IESD China - 2018 International Exhibition on Surfactant & Detergent http://www.iesdexpo.com,2017 International Exhibition on Surfactant & Detergent(IESD China) http://www.iesdexpo.com,1048,2.67561334049
984,CHINAPLAS 2018 - 32nd International Exhibition on Plastics and Rubber Industries http://www.chinaplasonline.com/,The 28th International Exhibition on Plastics and Rubber Industries(CHINAPLAS 2014) http://www.chinaplasonline.com/,1176,2.66693776654
985,RAPID + TCT http://www.rapid3devent.com/,TCT Live 2012(TCT) http://www.tctshow.com,3241,0.983408921511
986,Expolux 2018 http://www.expolux.com.br,Expolux 2018 http://www.expolux.com.br,2053,1.69670040174
987,MECANICA 2018 http://www.mecanica.com.br/,INTERNATIONAL MACHINERY TRADE FAIR(MECANICA) http://www.mecanica.com.br/,2057,1.32804773145
988,Sign & Digital UK 2018 http://www.signanddigitaluk.com,Sign & Digital UK http://www.signanddigitaluk.com,770,2.20292729468
989,Sarawak Industrial Fiesta 2018(SarawakIF 2018) http://sarawakif.com/index.html,Industrial Components & Subcontracting Vietnam 2017 http://www.icsvexpo.com/en/index.html,1037,0.919184151618
990,Expo Seguridad Industrial Mexico http://www.exposeguridadindustrial.com/,Expo Seguridad Industrial Mexico http://www.exposeguridadindustrial.com/,624,2.30558053173
991,6th International Istanbul Smart Grids and Cities Congress and Fair(ICSG Istanbul 2018) http://www.icsgistanbul.com/,4th International Istanbul Smart Grids and Cities Congress and Fair(ICSG Istanbul 2016) http://www.icsgistanbul.com/,973,2.95405599445
992,Licensing Expo Japan 2018(LEJ2018) http://www.licensingexpojapan.com/,Licensing Expo Japan 2017 http://www.licensingexpojapan.com/,1058,1.99414956817
993,Laser Expo 2018 http://www.opie.jp/le/,Laser Expo 2016(Laser Expo 2016) http://www.opie.jp/le/,959,1.99846865795
994,LENS EXPO 2018 http://www.opie.jp/lens/,LENS EXPO 2016(LENS EXPO 2016) http://www.opie.jp/lens/,960,1.53299267904
995,IR+UV EXPO 2018 http://www.opie.jp/uvir/,IR+UV EXPO 2016(IR+UV EXPO 2016) http://www.opie.jp/uvir/,966,2.17221710493
996,Positioning EXPO 2018 http://www.opie.jp/pe/,Positioning EXPO 2017(Positioning EXPO) http://www.opie.jp/pe/,967,1.98345108574
997,Medical & Imaging Expo 2018(M&I Expo) http://www.opie.jp/mi/,Medical & Imaging Expo 2016(M&I Expo) http://www.opie.jp/mi/,968,2.42121998886
998,Space & Astronomical Optics EXPO 2018(SAO Expo) http://www.opie.jp/sao/,Space & Astronomical Optics EXPO 2016(SAO Expo) http://www.opie.jp/sao/,969,2.47116996966
999,Industrial camera EXPO 2018 http://www.opie.jp/ic/index.php,Industrial camera EXPO 2017(Industrial Camera EXPO) http://www.opie.jp/ic/index.php,5612,2.51963513268
1000,IFF MAGIC Japan 2018 Spring http://www.iff-magic.com/,IFF MAGIC Japan 2017 Spring http://www.iff-magic.com/,1057,1.86418242188
1001,Chemspec India 2018 http://www.chemspecevents.com/india/,Chemspec India 2016 http://www.chemspecevents.com/india/,1023,1.9079731186
1002,"ChemProTech India 2018 - International Exhibition on Chemical Processing Technology, Equipment & Supplies http://www.chemprotechindia.com/","International Exhibition on Chemical Processing Technology, Equipment & Supplies(ChemProTech India 2016) http://www.chemprotechindia.com/",1024,3.19727438333
1003,INACRAFT 2018 - 20th Jakarta International Handicraft Trade Fair http://inacraft.co.id/,18th Jakarta International Handicraft Trade Fair (INACRAFT 2016) http://inacraft.co.id/,1045,2.21246179156
1004,Japan International Welding Show 2018(JIWS2018) http://www.weldingshow.jp/,Japan International Welding Show 2016(JIWS2016) http://www.weldingshow.jp/,2526,1.81576766894
1005,TILS - TAIWAN INT'L LIGHTING SHOW http://www.tils.com.tw/,Taiwan International Lighting Show http://www.tils.com.tw/,920,2.35166769709
1006,ILA 2018 - Berlin Air Show http://www.ila-berlin.com,ILA - Berlin Air Show(ILA ) http://www.ila-berlin.com,2675,1.7118780745
1007,"Healthcare Travel Expo - International Exhibition of Medical Tourism, Spa & Wellness http://htexpo.com.ua/","International Exhibition of Medical Tourism, Spa & Wellness(Healthcare Travel Expo) http://htexpo.com.ua/",1019,3.34736656501
1008,IMF - IX International Medical Forum http://medforum.in.ua/?lang=en,VIII International Medical Forum(IMF) http://medforum.in.ua/?lang=en,1032,2.5293754375
1009,Stomatology Uzbekistan http://www.ite-exhibitions.com/events/stomatology-uzbekistan,Stomatology Uzbekistan http://www.ite-exhibitions.com/Event-Managment/ITE-UZBEKISTAN/Stomatology-Uzbekistan.aspx,1021,1.8440848658
1010,TIHE 2018 - Tashkent International Healthcare Exhibition http://www.tihe.uz,Tashkent International Healthcare Exhibition(TIHE 2017) http://www.tihe.uz,1020,2.05861474758
1011,Automechanika Ho Chi Minh City 18(Automechanika) http://automechanika-hcmc.hk.messefrankfurt.com/hochiminhcity/en/exhibitors/welcome.html,Automechanika Ho Chi Minh City 2017(AMHCMC 2017) http://www.automechanika-hcmc.com/,5586,2.18897582366
1012,INTERCHARM professional http://intercharm.ru/,INTERCHARM professional http://intercharm.ru/,2534,1.58322470552
1013,The 42nd JAPAN HOBBY SHOW 2018 https://hobbyshow.jp/,The 41st JAPAN HOBBY SHOW 2017(hobbyshow 2017) https://hobbyshow.jp/,1073,1.89986627645
1014,C-Star - Shanghai's International Trade Fair for Solutions and Trends all about Retail http://www.c-star-expo.com,C-Star - Shanghai's International Trade Fair for Solutions and Trends all about Retail(C-Star) http://www.c-star-expo.com,1041,2.81996201431
1015,CBME India 2018 http://www.cbmeindia.com/,CBME India 2017 http://www.cbmeindia.com/,903,1.86933840245
1016,Trade Fair for Pharmaceutical Products(AUSTROPHARM 2018) http://www.austropharm.at/,Trade Fair for Pharmaceutical Products(AUSTROPHARM) http://www.austropharm.at,2055,2.14949756906
1017,Star of the North Meeting http://star.mndental.org/,Star of the North Meeting http://star.mndental.org/,1059,2.3069012522
1018,CIBS 2018 - 23rd China (Shanghai) International Boat Show http://www.boatshowchina.com/,19th China (Shanghai) International Boat Show(CIBS 2014) http://www.boatshowchina.com/,1049,2.40522320759
1019,China Clean Expo 2018 - Expo Clean for Commercial Properties and Hotels 2018 http://www.chinacleanexpo.com,Expo Clean for Commercial Properties and Hotels 2017(CCE 2017) http://www.chinacleanexpo.com/,1038,2.40972141887
1020,2018 Expo Travel and Leisure http://www.expoleisure.com/,Expo Leisure 2016 http://www.expoleisure.com/,1050,1.8128880778
1021,HDE 2018 - Shanghai Hospitality Design & Engineering Expo http://www.hdeexpo.com/,Shanghai Hospitality Design & Engineering Expo(HDE) http://www.hdeexpo.com/,1039,2.70129708029
1022,Foire de Paris http://www.foiredeparis.fr,Foire de Paris http://www.foiredeparis.fr,1062,2.31005998058
1023,33rd Hong Kong Gifts & Premium Fair http://www.hktdc.com/fair/hkgiftspremiumfair-en/,The 31st Hong Kong Gifts & Premium Fair http://www.hktdc.com/fair/hkgiftspremiumfair-en/HKTDC-Hong-Kong-Gifts-and-Premium-Fair.html,1060,2.69471236514
1024,Hong Kong International Printing & Packaging Fair http://m.hktdc.com/fair/hkprintpackfair-en/,Hong Kong International Printing & Packaging Fair http://www.hkprintpackfair.com,4685,2.57023954296
1025,CCPF - China (Yiwu) Cultural Products Trade Fair http://www.ssofair.com/,China Yiwu Cultural Products Trade Fair(CCPF) http://www.ssofair.com/,1063,2.77711478314
1026,"IECSC Chicago - International Esthetics, Cosmetics & Spa Conference http://www.iecsc.com/","International Esthetics, Cosmetics & Spa Conference(IECSC Chicago) http://www.iecsc.com/",751,2.43809921011
1027,XPONENTIAL 2018 http://www.giievent.jp/auc536519/,XPONENTIAL 2017 http://www.giievent.jp/auc407251/,5620,1.36787353473
1028,Smart Manufacturing Experience http://www.smartmanufacturingexperience.com/,Manufacturing Expo 2012 http://www.manufacturing-expo.com/,1482,1.14145411334
1029,"SEOUL FOOD 2018 - International Food Industry Exhibition, Seoul http://seoulfood.or.kr/eng/main.asp","International Food Industry Exhibition, Seoul 2016(SEOUL FOOD 2016) http://seoulfood.or.kr/eng/main.asp",1187,2.91308809701
1030,Erbil Oil and Gas - 6th Erbil Oil & Gas International Exhibition http://erbiloilgas.com/,6th Erbil Oil & Gas International Exhibition (Erbil Oil and Gas) http://erbiloilgas.com/,3154,2.49034566565
1031,Automechanika Dubai 2018 http://www.automechanikadubai.com/,Automechanika Dubai 2015 http://www.automechanikadubai.com/,1108,1.91364591328
1032,FABTECH Mexico 2018 http://fabtechmexico.com/,FABTECH Mexico 2016 http://fabtechmexico.com/,1082,1.83537921713
1033,DesignBUILD 2018 http://www.designbuildexpo.com.au,DesignBUILD http://www.designbuildexpo.com.au,1093,1.91504771122
1034,All-Energy 2018 - All-Energy Exhibition and Conference 2018 http://www.all-energy.co.uk/,All-Energy Exhibition and Conference 2016(All-Energy 2016) http://www.all-energy.co.uk/,1142,2.04528305401
1035,Food & Drink Trade Show http://www.thefoodanddrinktradeshow.co.uk/,The Food & Drink Trade Show http://www.thefoodanddrinktradeshow.co.uk/,1088,2.54065399197
1036,28th International Stamp Fair http://www.briefmarkenmesse-essen.de/,27th International Stamp Fair http://www.briefmarkenmesse-essen.de/,1095,2.14452166684
1037,IE expo China 2018 http://www.ie-expo.com/,IE expo 2016 http://www.ie-expo.com/,1096,1.4130731502
1038,ASEANbeauty http://www.aseanbeautyshow.com,ASEANbeauty http://www.aseanbeautyshow.com,1076,1.66934966324
1039,Vietnam Int'l Cafe Show 2018(Cafe Show Vietnam 2018) http://cafeshow.com.vn/,Vietnam Int'l Cafe Show 2017(Cafe Show Vietnam 2017) http://cafeshow.com.vn/,486,2.30803265791
1040,21st BUILDEXPO AFRICA 2018 KENYA http://expogr.com/buildexpokenya/,20th BUILDEXPO AFRICA 2017 KENYA http://expogr.com/buildexpokenya/,1668,2.17925832732
1041,COSMETICA Stuttgatrt http://www.cosmetica.de/,COSMETICA Stuttgatrt http://www.cosmetica.de/,1226,1.65428077689
1042,GUT zu FUSS Stuttgatrt http://www.cosmetica.de/gut-zu-fuss-stuttgart/,GUT zu FUSS Stuttgatrt http://www.cosmetica.de/,1227,2.48223731461
1043,Airport Show 2018(Airport Show) http://www.theairportshow.com,Airport Show 2016 http://www.theairportshow.com/,1164,1.83362637503
1044,Hong Kong International Medical Devices and Supplies Fair http://m.hktdc.com/fair/hkmedicalfair-en/,Hong Kong International Medical Devices and Supplies Fair http://hktdc.com/fair/hkmedicalfair-en/,1188,3.22865849016
1045,APAS 2018 http://www.apasshow.com.br/,APAS Trade Show 2016 http://www.feiraapas.com.br/,1086,1.17678485396
1046,The Plastics Show(NPE 2018) http://www.npe.org/,NPE 2015  THE INTERNATIONAL PLASTICS SHOWCASE(NPE 2015) http://www.npe.org/,2056,1.39350042721
1047,32 Salon de Gourmets - International Fine Food and Beverage Fair https://www.gourmets.net/salon/,International Fine Food and Beverage Fair(30th Salon de Gourmets ) https://www.gourmets.net/salon/,1009,2.65458335244
1048,BuildingsNY 2018 http://www.buildingsny.com/,BuildingsNY 2016 http://www.buildingsny.com/,703,1.18099976296
1049,FIA2018 - 51st Algiers International Fair http://fia.safex.dz/,48th Algiers International Fair(FIA2015) http://fia.safex.dz/,2666,1.85899776513
1050,Ozwater'18 http://www.ozwater.org/,Ozwater'16 http://www.ozwater.org/,1189,1.21123703837
1051,Beautyworld Middle East http://www.beautyworldme.com,Beautyworld Middle East 2016 http://www.beautyworldme.com,1159,2.14474868994
1052,Interzoo 2018 http://www.interzoo.com/,Interzoo 2016 http://www.interzoo.com/,2059,1.17194458827
1053,National Hardware Show(NHS) http://www.nationalhardwareshow.com/,National Hardware Show  (NHS) http://www.nationalhardwareshow.com,2240,2.32686491743
1054,World Elevator & Escalator Expo 2018(WEE EXPO) http://www.elevator-expo.com/,World Elevator & Escalator Expo 2014(WEE EXPO) http://www.elevator-expo.com/,2060,2.13870548126
1055,17th International Packaging Exhibition(Hispack 2018) http://www.hispack.com,16th HISPACK : International Packaging Exhibition(Hispack ) http://www.hispack.com,2058,1.40228562233
1056,IA BEIJING 2018 - Industrial Automation BEIJING 2018 http://www.industrial-automation-beijing.com/,Industrial Automation BEIJING(IA BEIJING) http://www.industrial-automation-beijing.com/,1145,2.08035923425
1057,2nd Next Generation Agriculture Expo OSAKA http://www.agri-next.jp/kansai/,1st Next Generation Agriculture Expo OSAKA http://www.agri-next.jp/kansai/,870,2.51380853993
1058,AGRI WORLD OSAKA 2018 http://www.nogyoworld.jp/kansai/,AGRI WORLD OSAKA 2017 http://www.nogyoworld.jp/kansai/,871,2.40310856143
1059,2nd International Agricultural Material & Technology Expo OSAKA(AGRI WORLD OSAKA ) http://www.agritechjapan.jp/kansai/,1st International Agricultural Material & Technology Expo OSAKA(AGRITECH OSAKA ) http://www.agritechjapan.jp/kansai/,872,2.45236930216
1060,2nd Farmers' Processing & Sales Support Expo OSAKA http://www.agri-processing.jp/kansai/,1st Farmers' Processing & Sales Support Expo OSAKA http://www.agri-processing.jp/kansai/,873,2.78651443785
1061,NMW 2018 - National Manufacturing Week http://www.nationalmanufacturingweek.com.au/,National Manufacturing Week (NMW 2016) http://www.nationalmanufacturingweek.com.au/,1121,2.54107932893
1062,6th Highly-functional Material World Osaka http://www.material-expo.jp,5th Highly-functional Material World Osaka http://www.material-expo.jp,1775,2.36898903642
1063,6th FilmTech OSAKA - Highly-functional Film Expo Osaka http://www.filmtech-kansai.jp,5th FilmTech OSAKA - Highly-functional Film Expo Osaka http://www.filmtech-kansai.jp,1778,2.49291882867
1064,18th Asian International Electrical Engineering and Lighting Show(Asian Elenex 2018) http://www.asianelenex.com/,Asian Elenex 2016 http://www.asianelenex.com/,2061,1.90063023651
1065,6th PLASTIC OSAKA - Highly-functional Plastic Expo Osaka http://www.plas-kansai.jp,5th PLASTIC OSAKA - Highly-functional Plastic Expo Osaka http://www.plas-kansai.jp,1777,2.57728116934
1066,5th METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp,3rd METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp,1779,2.27062329273
1067,3rd CERAMICS OSAKA - Highly-functional Ceramics Expo Osaka http://www.ceramics-kansai.jp,2nd Ceramics Osaka - Highly-functional Ceramics Expo Osaka - (Ceramics Osaka ) http://www.ceramics-kansai.jp,1776,2.03554350191
1068,2nd JOINING OSAKA - Adhesion & Joining Expo Osaka http://www.joining-kansai.jp,1st Adhesion & Joining Expo Osaka http://www.joining-kansai.jp,1780,2.06851622847
1069,1st Coating Osaka - Highly-functional Paint & Coating Expo Osaka http://www.coating-kansai.jp,1st METAL Osaka - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp/,1779,1.78438864308
1070,Glass South America tecnology & design 2018(Glass South America) http://www.glassexpo.com.br/,GLASS SOUTH AMERICA http://www.glassexpo.com.br/,2062,2.41299425713
1071,1st AI & Business Automation Expo Spring http://www.ai-auto.jp/,1st TOKYO FASHION JEWELLERY EXPO [SPRING] http://www.ac-expo.jp/spring/,879,1.48957587783
1072,BIO KOREA 2018 http://www.biokorea.org/,BIO KOREA 2017 http://www.biokorea.org/,2297,1.99103748392
1073,PETROL STATION - International Fair PETROL STATION http://www.targi.paliwa.pl/,International Fair PETROL STATION(PETROL STATION) http://www.targi.paliwa.pl/en/home,1197,2.23698027899
1074,Cosmobeauty Seoul 2018 http://www.cosmobeautyseoul.com,Cosmobeauty  Seoul  2014 http://www.cosmobeautyseoul.com/,1074,1.90255274138
1075,Marche du Film http://www.marchedufilm.com/,Marche du Film http://www.marchedufilm.com/,1196,2.18999385037
1076,21st International Bakery Exhibition of China (Bakery China 2018) http://www.bakerychina.com,18th International Bakery Exhibition of China (Bakery China 2015) http://www.cnbakery.com,2614,1.65314485178
1077,27th Software & Apps Development Expo (SODEC) http://www.sodec.jp,26th Software & Apps Development Expo (SODEC) http://www.sodec.jp,1128,2.07999882368
1078,23rd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/,22nd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/,1129,2.21507497181
